股票代號,股票名稱,停券起日(最後回補日),停券迄日,原因,融券_今日餘額_D0,借券_當日餘額_D0,融券_今日餘額_D-1,借券_當日餘額_D-1,融券_今日餘額_D-2,借券_當日餘額_D-2,融券_今日餘額_D-3,借券_當日餘額_D-3,融券_今日餘額_D-4,借券_當日餘額_D-4
00401A,主動摩根台灣鑫收,115.08.10,115.08.13,分配收益,"2,000","3,107,000","2,000","3,121,000","2,000","3,121,000","1,000","3,121,000","3,000","3,121,000"
00690,兆豐藍籌30,115.08.12,115.08.17,分配收益,0,"192,000",0,"187,000",0,"187,000",0,"187,000",0,"187,000"
00701,國泰股利精選30,115.08.12,115.08.17,分配收益,0,"1,211,000",0,"1,211,000",0,"1,211,000",0,"1,211,000",0,"1,211,000"
00730,富邦臺灣優質高息,115.08.12,115.08.17,分配收益,0,"1,063,000",0,"1,063,000",0,"1,063,000",0,"1,058,000",0,"1,058,000"
00771,元大US高息特別股,115.08.17,115.08.20,分配收益,0,"50,000",0,"50,000",0,"50,000",0,"50,000",0,"50,000"
00775B,台新投等債15+,115.08.11,115.08.14,分配收益,0,0,0,0,0,0,0,0,0,0
00850,元大臺灣ESG永續,115.08.17,115.08.20,分配收益,0,"1,620,000",0,"1,618,000",0,"1,618,000",0,"1,618,000",0,"1,618,000"
00878,國泰永續高股息,115.08.12,115.08.17,分配收益,"13,000","163,731,000","15,000","159,453,000","16,000","157,952,000","103,000","158,023,000","77,000","157,673,000"
00881,國泰台灣科技龍頭,115.08.12,115.08.17,分配收益,"4,000","27,315,000",0,"28,277,000",0,"28,059,000","2,000","26,688,000","3,000","26,683,000"
00891,中信關鍵半導體,115.08.12,115.08.17,分配收益,"16,000","13,387,000","16,000","12,853,000","16,000","12,853,000","18,000","12,703,000","23,000","12,703,000"
00894,中信小資高價30,115.08.12,115.08.17,分配收益,"6,000","1,769,000","3,000","1,769,000","1,000","1,769,000",0,"1,769,000",0,"1,769,000"
00900,富邦特選高股息30,115.08.12,115.08.17,分配收益,"1,000","35,157,000","1,000","35,470,000","1,000","35,536,000","1,000","35,993,000",0,"36,267,000"
00907,永豐優息存股,115.08.19,115.08.24,分配收益,0,"532,000",0,"532,000",0,"532,000",0,"532,000",0,"532,000"
00913,兆豐台灣晶圓製造,115.08.12,115.08.17,分配收益,"8,000","724,000","8,000","729,000","6,000","724,000","5,000","315,000","106,000","265,000"
00923,群益台ESG低碳50,115.08.12,115.08.17,分配收益,0,"2,440,000",0,"2,637,000",0,"2,528,000",0,"2,528,000",0,"2,433,000"
00932,兆豐永續高息等權,115.08.12,115.08.17,分配收益,0,"185,000",0,"185,000",0,"185,000",0,"185,000",0,"185,000"
00934,中信成長高股息,115.08.12,115.08.17,分配收益,0,"821,000",0,"818,000",0,"849,000",0,"844,000","3,000","830,000"
00936,台新永續高息中小,115.08.11,115.08.14,分配收益,0,"3,832,000",0,"4,074,000",0,"4,074,000",0,"3,981,000",0,"3,902,000"
00938,凱基優選30,115.08.12,115.08.17,分配收益,0,"490,000",0,"490,000",0,"490,000",0,"452,000",0,"449,000"
00940,元大台灣價值高息,115.08.05,115.08.10,分配收益,"6,000","12,348,000","6,000","12,348,000","6,000","12,348,000","41,000","13,248,000","108,000","13,548,000"
00943,兆豐電子高息等權,115.08.12,115.08.17,分配收益,0,"422,000",0,"422,000",0,"422,000",0,"422,000",0,"422,000"
00944,野村趨勢動能高息,115.08.12,115.08.17,分配收益,0,"470,000",0,"470,000",0,"470,000",0,"470,000",0,"470,000"
00945B,凱基美國非投等債,115.08.12,115.08.17,分配收益,0,"6,305,000",0,"6,305,000",0,"6,305,000",0,"6,305,000",0,"6,305,000"
00952,凱基台灣AI50,115.08.12,115.08.17,分配收益,0,"1,627,000",0,"1,643,000","2,000","1,630,000",0,"1,329,000",0,"1,256,000"
00961,FT臺灣永續高息,115.08.12,115.08.17,分配收益,"2,000","4,688,000","2,000","4,688,000",0,"4,688,000",0,"4,688,000","3,000","4,688,000"
00962,台新AI優息動能,115.08.11,115.08.14,分配收益,0,"104,000",0,"104,000",0,"104,000",0,"104,000",0,"104,000"
00963,中信全球高股息,115.08.12,115.08.17,分配收益,0,"3,102,000",0,"3,102,000",0,"3,102,000",0,"3,102,000",0,"3,102,000"
00964,中信亞太高股息,115.08.12,115.08.17,分配收益,0,"1,848,000",0,"1,848,000",0,"1,848,000",0,"1,848,000",0,"1,848,000"
009801,中信美國創新科技,115.08.12,115.08.17,分配收益,0,"1,913,000",0,"1,913,000",0,"1,913,000",0,"913,000",0,"1,181,000"
00980A,主動野村臺灣優選,115.08.12,115.08.17,分配收益,"12,000","7,995,000","11,000","7,678,000","11,000","7,554,000","10,000","5,954,000","9,000","5,354,000"
00981T,平衡凱基雙核收息,115.08.12,115.08.17,分配收益,0,"1,972,000",0,"1,972,000",0,"1,972,000",0,"1,972,000",0,"1,972,000"
00982A,主動群益台灣強棒,115.08.12,115.08.17,分配收益,"38,000","40,667,000","30,000","41,450,000","24,000","41,550,000","16,000","41,185,000","16,000","41,271,000"
00982D,主動富邦動態入息,115.08.12,115.08.17,分配收益,0,"704,000",0,"654,000",0,"654,000",0,"654,000",0,"654,000"
00983D,主動富邦複合收益,115.08.12,115.08.17,分配收益,0,"774,000",0,"774,000",0,"774,000",0,"774,000",0,"774,000"
1210,大成,115.08.03,115.08.06,除息,0,"27,591,100",0,"26,712,100",0,"26,660,100",0,"25,973,100",0,"25,814,100"
1339,昭輝,115.08.21,115.08.26,除息,0,"284,000",0,"278,000",0,"278,000",0,"279,000",0,"278,000"
1419,新紡,115.07.31,115.08.05,除息,0,"388,000",0,"377,000",0,"354,000",0,"370,000",0,"371,000"
1439,雋揚,115.07.31,115.08.05,除息,0,"126,000",0,"126,000",0,"126,000",0,"126,000",0,"126,000"
1477,聚陽,115.08.11,115.08.14,除息,"1,000","9,508,268","13,000","9,453,268","11,000","9,377,268","8,000","9,274,268","2,000","9,187,268"
1537,廣隆,115.08.13,115.08.18,除息,0,"277,000",0,"270,000",0,"270,000",0,"275,000",0,"275,000"
1618,合機,115.08.11,115.08.14,除息,"14,000","4,055,000","44,000","4,066,000","42,000","4,076,000","49,000","4,106,000","43,000","4,064,000"
1713,國化,115.07.31,115.08.05,除息,0,"909,000",0,"904,000",0,"882,000",0,"862,000",0,"859,000"
1714,和桐,115.08.14,115.08.19,除息,"58,000","11,761,000","72,000","11,313,000","82,000","11,262,000","70,000","11,255,000","67,000","11,275,000"
2231,為升,115.08.11,115.08.14,除息,"191,000","4,982,455","191,000","4,974,455","172,000","4,986,455","166,000","5,160,455","165,000","5,158,455"
2375,凱美,115.07.31,115.08.05,除息,0,"2,045,000",0,"2,134,000","4,000","2,120,000","97,000","2,108,000","97,000","2,141,000"
2377,微星,115.08.14,115.08.19,除息,"318,000","64,961,386","353,000","64,949,386","386,000","64,666,386","413,000","63,941,386","445,000","62,902,386"
2383,台光電,115.08.24,115.08.27,除息,"19,000","589,251","20,000","544,251","22,000","497,001","18,000","511,001","14,000","495,001"
2472,立隆電,115.08.14,115.08.19,除息,"42,000","4,639,000","37,000","4,660,000","43,000","4,624,000","41,000","4,521,000","34,000","4,571,000"
2476,鉅祥,115.08.07,115.08.12,除息,"57,000","6,291,541","84,000","6,280,541","81,000","6,317,541","81,000","6,471,541","34,000","6,498,541"
2505,國揚,115.08.14,115.08.19,除息,0,"5,405,000",0,"5,395,000",0,"5,387,000",0,"5,394,000",0,"5,472,000"
2520,冠德,115.08.04,115.08.07,除息,0,"16,476,900","5,000","16,272,900","6,000","16,229,900","6,000","16,180,900","4,000","17,047,600"
2540,愛山林,115.08.04,115.08.07,除息,0,"15,243,532","15,000","15,217,532","19,000","15,498,532","20,000","15,574,532","20,000","15,885,532"
2546,根基,115.08.04,115.08.07,除權息,0,"293,000",0,"289,000",0,"326,000",0,"349,000",0,"351,000"
2614,東森,115.09.30,115.10.05,除權息,"2,000","3,093,010","2,000","3,092,010","2,000","3,204,010","2,000","3,254,010","2,000","3,206,010"
2762,世界健身-KY,115.07.31,115.08.05,除息,0,"112,000",0,"112,000",0,"112,000",0,"112,000",0,"112,000"
2867,三商壽,115.08.14,115.08.19,股份轉換,"50,000","208,000","61,000","239,000","41,000","286,000","34,000","385,000","28,000","860,000"
2880,華南金,115.08.07,115.08.12,除權息,"21,000","304,851,095","21,000","298,737,380","36,000","291,960,380","34,000","284,760,380","44,000","276,802,380"
2885,元大金,115.08.12,115.08.17,除權,"21,000","26,842,380","14,000","25,983,380","13,000","25,802,380","6,000","24,774,380","7,000","22,035,380"
2886,兆豐金,115.08.07,115.08.12,除息,"73,000","142,627,876","77,000","134,481,876","93,000","131,732,936","88,000","126,929,936","97,000","125,991,308"
2892,第一金,115.08.05,115.08.10,除息,"13,000","31,612,363","18,000","30,568,363","25,000","28,052,847","16,000","25,809,483","13,000","26,745,236"
3003,健和興,115.07.31,115.08.05,除息,0,"2,019,000",0,"2,020,000",0,"2,034,000","1,000","2,032,000",0,"2,002,000"
3008,大立光,115.08.07,115.08.12,除息,"26,000","6,494,124","29,000","6,467,124","31,000","6,445,124","26,000","6,295,124","38,000","6,008,124"
3022,威強電,115.08.12,115.08.17,除息,"10,000","3,763,000","16,000","3,919,000","20,000","4,049,000","20,000","4,009,000","18,000","3,933,000"
3023,信邦,115.08.04,115.08.07,除息,0,"12,155,527","13,000","12,178,583","12,000","12,093,583","10,000","12,015,583","12,000","11,994,583"
3033,威健,115.07.31,115.08.05,除息,0,"15,434,000",0,"15,557,000",0,"15,315,000","21,000","15,399,000","67,000","14,837,000"
3050,鈺德,115.08.07,115.08.12,除息,"5,000","3,443,000","5,000","3,444,000","5,000","3,424,000","6,000","3,430,000","45,000","3,419,000"
3376,新日興,115.07.31,115.08.05,除息,0,"16,796,399",0,"16,676,399",0,"16,872,399","16,000","16,898,399","41,000","16,741,399"
3605,宏致,115.08.06,115.08.11,除息,"54,000","2,375,893","55,000","2,323,893","25,000","2,324,893","38,000","2,147,893","88,000","2,186,893"
4569,六方科-KY,115.08.06,115.08.11,除息,0,"455,000",0,"460,000",0,"462,000",0,"467,000","1,000","460,000"
4581,光隆精密-KY,115.08.06,115.08.11,除息,0,"88,000",0,"90,000",0,"90,000",0,"90,000",0,"90,000"
4746,台耀,115.08.18,115.08.21,除息,"9,000","2,251,000",0,"2,250,000","14,000","2,251,000","14,000","2,222,000","14,000","2,178,000"
4967,十銓,115.08.11,115.08.14,除息,"176,000","6,463,000","138,000","6,601,000","101,000","6,598,000","120,000","6,597,000","78,000","6,572,000"
5203,訊連,115.08.06,115.08.11,除息,0,"2,033,000",0,"2,065,000",0,"2,064,000","19,000","2,068,000","21,000","2,106,000"
5284,jpp-KY,115.08.19,115.08.24,現金增資,"20,000","2,444,494","17,000","2,491,494","16,000","2,514,494","12,000","2,601,494","9,000","2,533,494"
5288,豐祥-KY,115.07.31,115.08.05,除息,0,"465,000",0,"461,000",0,"457,000",0,"469,000",0,"467,000"
5525,順天,115.07.31,115.08.05,除息,0,"312,450",0,"316,450",0,"315,450",0,"315,450",0,"314,660"
5880,合庫金,115.08.05,115.08.10,除權息,"1,000","39,288,152","4,000","41,492,152","5,000","43,052,866","8,000","42,778,866","7,000","42,257,866"
6005,群益證,115.08.05,115.08.10,除權息,"2,000","12,880,000","5,000","12,915,000","14,000","12,883,000","21,000","12,710,000","24,000","12,823,000"
6117,迎廣,115.08.07,115.08.12,除息,"21,000","2,468,203","20,000","2,474,203","21,000","2,519,203","38,000","2,531,203","38,000","2,490,203"
6176,瑞儀,115.08.07,115.08.12,減資,"34,000","3,456,477","97,000","3,678,477","103,000","4,680,477","78,000","7,318,986","73,000","7,468,986"
6202,盛群,115.08.07,115.08.12,除息,"66,000","3,530,000","98,000","3,340,000","115,000","3,285,000","52,000","3,753,000","44,000","3,248,000"
6282,康舒,115.08.11,115.08.14,除息,"427,000","37,410,188","335,000","37,834,188","301,000","38,226,188","321,000","39,159,188","332,000","38,816,188"
6491,晶碩,115.08.03,115.08.06,除息,0,"823,145",0,"813,145",0,"811,145",0,"796,145","1,000","774,145"
6698,旭暉應材,115.08.11,115.08.14,現金增資,0,"1,935,411",0,"2,027,000",0,"2,027,000",0,"2,041,000",0,"2,039,000"
6799,來頡,115.08.12,115.08.17,除息,0,"708,000",0,"705,000",0,"698,000","16,000","691,000","16,000","670,000"
6869,雲豹能源,115.08.04,115.08.07,除息,0,"5,412,000","1,000","5,390,000","2,000","5,391,000","5,000","5,483,000","28,000","5,478,000"
6958,日盛台駿,115.08.05,115.08.10,除權,0,"255,000",0,"255,000",0,"255,000",0,"255,000",0,"255,000"
8478,東哥遊艇,115.08.04,115.08.07,除息,0,"2,196,000",0,"2,206,000",0,"2,193,000",0,"2,244,000",0,"2,228,000"
9914,美利達,115.07.31,115.08.05,除息,0,"4,492,000",0,"4,733,000",0,"4,678,000","72,000","4,595,000","56,000","4,426,000"
