股票代號,股票名稱,停券起日(最後回補日),停券迄日,原因,融券_今日餘額_D0,借券_當日餘額_D0,融券_今日餘額_D-1,借券_當日餘額_D-1,融券_今日餘額_D-2,借券_當日餘額_D-2,融券_今日餘額_D-3,借券_當日餘額_D-3,融券_今日餘額_D-4,借券_當日餘額_D-4
00631L,元大台灣50正2,115.03.19,115.03.24,ETF分割,"352,000",0,"489,000",0,"490,000",0,"564,000","3,000","627,000","42,000"
00662,富邦NASDAQ,115.03.24,115.03.27,受益人大會,"10,000","36,888,000","10,000","37,648,000","10,000","38,905,000","10,000","40,468,000","10,000","40,468,000"
00674R,期元大S&P黃金反1,115.04.09,,ETF反分割,0,0,0,0,0,0,0,0,0,0
00713,元大台灣高息低波,115.03.16,115.03.19,分配收益,0,"6,329,000",0,"6,772,000",0,"6,772,000",0,"6,777,000",0,"6,777,000"
00930,永豐ESG低碳高息,115.03.17,115.03.20,分配收益,0,"1,907,000",0,"1,907,000",0,"1,912,000",0,"1,912,000",0,"1,883,000"
00939,統一台灣高息動能,115.03.25,115.03.30,分配收益,0,"1,089,000",0,"1,089,000",0,"1,089,000",0,"1,089,000",0,"1,096,000"
00946,群益科技高息成長,115.03.27,115.04.01,分配收益,0,"1,091,000",0,"2,091,000",0,"2,091,000",0,"2,186,000",0,"2,633,000"
1101,台泥,115.03.16,115.03.19,股東常會,0,"186,094,565",0,"182,752,565","1,000","179,740,565","41,000","176,606,565","124,000","171,917,565"
1102,亞泥,115.03.20,115.03.25,股東常會,0,"98,876,000","1,000","96,476,000","1,000","95,815,000","1,000","93,638,000","4,000","91,250,000"
1103,嘉泥,115.03.16,115.03.19,股東常會,0,"1,917,000",0,"1,900,000",0,"1,840,000","2,000","1,801,000","2,000","1,767,000"
1104,環泥,115.03.20,115.03.25,股東常會,"1,000","1,750,660","1,000","1,740,660","1,000","1,754,660","1,000","1,751,660","1,000","1,874,660"
1110,東泥,115.04.10,115.04.15,股東常會,0,"678,000",0,"688,000",0,"681,000",0,"693,000","5,000","691,000"
1210,大成,115.03.23,115.03.26,股東常會,"9,000","7,886,100","12,000","7,745,100","12,000","8,175,100","10,000","8,128,100","8,000","7,999,100"
1213,大飲,115.04.01,,股東常會,0,0,0,0,0,0,0,0,0,0
