股票代號,股票名稱,停券起日(最後回補日),停券迄日,原因,融券_今日餘額_D0,借券_當日餘額_D0,融券_今日餘額_D-1,借券_當日餘額_D-1,融券_今日餘額_D-2,借券_當日餘額_D-2,融券_今日餘額_D-3,借券_當日餘額_D-3,融券_今日餘額_D-4,借券_當日餘額_D-4
00400A,主動國泰動能高息,115.09.01,115.09.04,分配收益,"24,000","23,846,000","25,000","23,846,000","20,000","23,846,000","21,000","23,775,000","14,000","23,628,000"
00406A,主動中信台灣收益,115.08.27,115.09.01,分配收益,0,"19,893,000","38,000","19,743,000","24,000","19,588,000","55,000","18,026,000","164,000","16,836,000"
0053,元大電子,115.09.01,115.09.04,受益人大會,0,"96,000",0,"96,000",0,"95,000",0,"77,000",0,"59,000"
00939,統一台灣高息動能,115.08.26,115.08.31,分配收益,0,"3,622,000",0,"3,450,000",0,"3,296,000",0,"3,171,000",0,"2,948,000"
00940,元大台灣價值高息,115.09.02,115.09.07,分配收益,0,"12,680,000",0,"12,669,000",0,"12,640,000",0,"12,640,000",0,"12,639,000"
00946,群益科技高息成長,115.08.27,115.09.01,分配收益,0,"1,382,000",0,"1,382,000",0,"1,382,000",0,"1,382,000",0,"1,382,000"
00953B,群益優選非投等債,115.08.27,115.09.01,分配收益,0,"92,743,000",0,"90,985,000",0,"90,835,000",0,"89,828,000",0,"81,302,000"
00984D,主動聯博全球非投,115.08.26,115.08.31,分配收益,0,"29,210,000",0,"29,266,000",0,"29,266,000",0,"29,266,000",0,"29,691,000"
00985B,群益ESG投等債0-5,115.08.27,115.09.01,分配收益,0,"7,594,000",0,"7,594,000",0,"7,594,000",0,"7,594,000",0,"7,594,000"
1203,味王,115.08.28,115.09.02,除息,0,"49,000",0,"49,000",0,"49,000",0,"49,000",0,"49,000"
1438,三地開發,115.09.03,115.09.08,除權息,0,"188,000",0,"188,000",0,"188,000",0,"188,000",0,"188,000"
1466,聚隆,115.09.01,115.09.04,除息,"4,000","923,000","4,000","963,000","4,000","1,008,000","4,000","1,002,000","4,000","1,012,000"
1517,利奇,115.09.10,115.09.15,除息,"3,000","2,408,000","3,000","2,546,000","4,000","2,562,000","4,000","2,620,000","3,000","2,619,000"
1531,高林股,115.08.25,115.08.28,除息,0,"242,000",0,"242,000","1,000","242,000","4,000","242,000","4,000","242,000"
1732,毛寶,115.08.26,115.08.31,除息,0,"408,000",0,"409,000","7,000","414,000","7,000","490,000","7,000","485,000"
1783,和康生,115.08.26,115.08.31,除息,0,"289,000",0,"289,000",0,"289,000",0,"295,000",0,"296,000"
1795,美時,115.08.25,115.08.28,除權息,0,"13,933,000",0,"13,823,000",0,"13,798,000","6,000","14,470,000","15,000","14,555,000"
1808,潤隆,115.09.17,115.09.22,除息,"2,000","11,595,000","20,000","11,564,000","20,000","11,388,000","21,000","12,304,000","5,000","12,172,000"
2062,橋椿,115.09.04,115.09.09,除息,"1,000","860,402","1,000","860,402","1,000","860,402","1,000","856,402","1,000","856,402"
2109,華豐,115.09.21,115.09.24,除息,0,"560,000",0,"559,000",0,"558,000",0,"559,000",0,"559,000"
2321,東訊,115.09.04,,減資,0,0,0,0,0,0,0,0,0,0
2379,瑞昱,115.09.02,115.09.07,除息,"15,000","37,800,204","24,000","37,828,975","24,000","38,760,975","28,000","40,165,975","28,000","40,193,975"
2442,新美齊,115.09.02,115.09.07,除權息,"4,000","11,448,899","4,000","11,434,899","4,000","11,551,899","4,000","11,500,899","4,000","11,158,291"
2464,盟立,115.08.27,115.09.01,除息,"267,000","4,607,000","422,000","4,629,000","649,000","4,636,000","884,000","4,798,000","893,000","4,801,000"
2464,盟立,115.08.27,115.09.01,現金增資,"267,000","4,607,000","422,000","4,629,000","649,000","4,636,000","884,000","4,798,000","893,000","4,801,000"
2542,興富發,115.09.17,115.09.22,除息,"16,000","107,061,466","16,000","107,471,466","16,000","107,357,466","21,000","109,969,466","16,000","110,388,466"
2614,東森,115.09.30,115.10.05,除權息,"10,000","2,831,010","10,000","2,894,010","10,000","2,852,010","10,000","2,864,010","10,000","2,836,010"
2701,萬企,115.08.26,115.08.31,除息,0,"168,000",0,"168,000",0,"168,000",0,"168,000",0,"168,000"
2706,第一店,115.09.02,115.09.07,除息,0,"301,000",0,"306,000",0,"306,000",0,"306,000",0,"306,000"
2845,遠東銀,115.08.27,115.09.01,除權息,0,"75,521,314","19,000","75,110,314","20,000","74,198,314","20,000","74,136,314","20,000","73,458,314"
2889,國票金,115.08.26,115.08.31,除權息,0,"39,103,694","1,000","39,015,694","1,000","37,938,694","3,000","40,977,694","3,000","40,593,694"
2905,三商,115.08.25,115.08.28,除息,0,"2,145,060",0,"2,089,060","1,000","2,063,060","1,000","2,026,060","1,000","2,036,060"
3013,晟銘電,115.08.27,115.09.01,除權,0,"12,204,934","32,000","12,193,934","40,000","12,244,000","41,000","12,339,000","43,000","12,361,000"
3052,夆典,115.08.26,115.08.31,除息,0,"1,580,000",0,"1,587,000",0,"1,634,000",0,"1,908,000",0,"1,921,000"
3059,華晶科,115.09.03,115.09.08,除息,"24,000","17,603,000","25,000","17,518,000","28,000","17,524,000","27,000","17,655,000","28,000","17,726,000"
3135,凌航,115.08.26,115.08.31,除權息,0,"1,554,000","5,000","1,547,000","58,000","1,526,000","51,000","1,456,000","102,000","1,475,000"
3209,全科,115.08.25,115.08.28,除權息,0,"4,319,360",0,"4,070,360","1,000","3,902,360","7,000","3,806,360","8,000","3,785,360"
3312,弘憶股,115.09.02,115.09.07,除息,"17,000","6,552,173","19,000","6,578,173","40,000","6,556,173","46,000","6,543,173","50,000","6,522,173"
3346,麗清,115.08.27,115.09.01,除息,"1,000","2,593,597","8,000","2,592,597","8,000","2,601,597","8,000","2,715,597","8,000","2,709,597"
3416,融程電,115.08.26,115.08.31,除權,0,"1,097,000",0,"1,160,000","3,000","1,160,000","4,000","1,162,000","4,000","1,153,000"
3591,艾笛森,115.09.04,115.09.09,減資,"33,000","1,157,000","33,000","1,157,000","33,000","1,164,000","33,000","1,164,000","33,000","1,164,000"
3622,洋華,115.09.02,115.09.07,除息,"1,000","3,027,000","1,000","3,008,000","2,000","3,009,000","7,000","2,902,000","20,000","2,824,000"
3661,世芯-KY,115.08.28,115.09.02,除息,"14,000","603,461","30,000","583,461","32,000","589,461","31,000","636,461","32,000","623,461"
3706,神達,115.09.03,115.09.08,除權息,"118,000","85,907,500","119,000","89,178,500","125,000","89,360,500","152,000","89,664,500","163,000","89,602,500"
4438,廣越,115.08.27,115.09.01,除息,0,"370,079",0,"370,079",0,"364,079",0,"406,079",0,"406,079"
4552,力達-KY,115.10.21,115.10.27,除息,"12,000","608,000","12,000","608,000","12,000","608,000","12,000","608,000","12,000","608,000"
4912,聯德控股-KY,115.09.04,115.09.09,除息,"2,000","762,813","1,000","774,142","1,000","813,142","1,000","822,813","1,000","775,813"
4977,眾達-KY,115.08.26,115.08.31,現金增資,0,"4,268,318","35,000","4,296,129","71,000","4,707,129","81,000","5,014,129","134,000","5,135,066"
5243,乙盛-KY,115.09.08,115.09.11,除息,"37,000","4,010,854","26,000","4,113,854","19,000","4,131,854","19,000","4,126,854","19,000","4,129,854"
5906,台南-KY,115.09.04,115.09.09,除權息,0,"8,900",0,"8,900",0,"8,900",0,"8,900",0,"8,900"
6108,競國,115.10.01,115.10.06,除息,"24,000","625,000","25,000","625,000","26,000","633,000","244,000","637,000","80,000","637,000"
6133,金橋,115.09.03,115.09.08,除息,"5,000","1,983,000",0,"2,005,000",0,"2,093,000","1,000","2,112,000",0,"2,128,000"
6139,亞翔,115.08.27,115.09.01,除息,0,"7,404,000","26,000","7,119,000","16,000","7,102,000","19,000","6,891,000","20,000","6,785,000"
6426,統新,115.08.27,115.09.01,除息,0,"673,000","39,000","683,083","42,000","682,083","45,000","696,523","75,000","700,000"
6504,南六,115.09.04,115.09.09,除息,0,"287,000",0,"288,000",0,"312,000",0,"312,000",0,"311,000"
6533,晶心科,115.09.01,115.09.04,現金增資,"69,000","4,280,750","53,000","4,293,750","57,000","4,280,750","41,000","4,281,750","35,000","4,275,750"
6534,正瀚-創,115.08.26,115.08.31,除息,0,"313,000",0,"314,000",0,"314,000",0,"315,000",0,"330,000"
6669,緯穎,115.08.27,115.09.01,除權,0,"10,039,793","13,000","9,990,793","15,000","10,051,793","16,000","10,017,793","13,000","9,997,793"
6753,龍德造船,115.08.27,115.09.01,除息,0,"872,050","1,000","869,050","4,000","877,050","9,000","877,050","12,000","895,050"
7780,大研生醫*,115.08.28,115.09.02,除息,"1,000","4,822,000","1,000","4,844,000","1,000","4,855,000","1,000","4,911,000","1,000","4,893,000"
8466,美吉吉-KY,115.08.28,115.09.02,除息,0,"192,421",0,"193,421",0,"193,421",0,"193,421",0,"193,421"
8473,山林水,115.09.02,115.09.07,除權息,"25,000","1,574,383","40,000","1,528,383","33,000","1,391,383","33,000","1,301,383","34,000","1,240,383"
9105,泰金寶-DR,115.08.25,115.08.28,除息,0,"45,104,094",0,"44,876,094",0,"44,994,094","161,000","44,764,094","325,000","44,884,094"
9802,鈺齊-KY,115.09.04,115.09.09,除息,"6,000","8,692,849","6,000","8,722,849","6,000","8,763,849","6,000","8,964,849","6,000","8,990,849"
9906,欣巴巴,115.09.04,115.09.09,除權,0,"1,188,386",0,"1,216,386",0,"1,240,386",0,"1,274,386",0,"1,274,386"
9917,中保科,115.08.25,115.08.28,除權,0,"3,786,425",0,"3,825,425",0,"3,813,425",0,"3,889,425",0,"3,944,425"
9927,泰銘,115.09.23,115.09.30,除息,0,"336,000",0,"336,000",0,"335,000",0,"327,000",0,"374,000"
9933,中鼎,115.09.02,115.09.07,除權息,"35,000","8,684,299","34,000","8,726,299","34,000","8,723,299","33,000","8,673,299","33,000","8,685,299"
9941,裕融,115.08.26,115.08.31,除權息,0,"15,070,011",0,"15,246,011","1,000","15,026,011","1,000","15,445,011","3,000","15,398,011"
