股票代號,股票名稱,停券起日(最後回補日),停券迄日,原因,融券_今日餘額_D0,借券_當日餘額_D0,融券_今日餘額_D-1,借券_當日餘額_D-1,融券_今日餘額_D-2,借券_當日餘額_D-2,融券_今日餘額_D-3,借券_當日餘額_D-3,融券_今日餘額_D-4,借券_當日餘額_D-4
00690,兆豐藍籌30,115.05.13,115.05.18,分配收益,0,"428,000",0,"428,000",0,"428,000",0,"428,000",0,"428,000"
00730,富邦臺灣優質高息,115.05.13,115.05.18,分配收益,0,"1,777,000",0,"1,777,000",0,"1,777,000",0,"1,777,000",0,"1,777,000"
00878,國泰永續高股息,115.05.13,115.05.18,分配收益,"86,000","125,556,000","86,000","122,324,000","84,000","122,481,000","85,000","122,481,000","86,000","119,277,000"
00900,富邦特選高股息30,115.05.13,115.05.18,分配收益,"9,000","63,955,000",0,"62,926,000",0,"62,511,000",0,"62,177,000",0,"61,907,000"
00932,兆豐永續高息等權,115.05.13,115.05.18,分配收益,0,"259,000",0,"259,000",0,"259,000",0,"259,000",0,"259,000"
00940,元大台灣價值高息,115.04.30,115.05.06,分配收益,0,"82,588,000",0,"82,266,000","5,000","81,469,000","3,000","80,980,000","13,000","77,284,000"
00943,兆豐電子高息等權,115.05.13,115.05.18,分配收益,0,"633,000",0,"633,000",0,"633,000",0,"633,000",0,"633,000"
00944,野村趨勢動能高息,115.05.13,115.05.18,分配收益,0,"483,000",0,"483,000",0,"483,000",0,"563,000",0,"563,000"
00946,群益科技高息成長,115.04.29,115.05.05,分配收益,0,"1,823,000",0,"1,823,000",0,"1,812,000",0,"1,812,000",0,"1,928,000"
00953B,群益優選非投等債,115.04.29,115.05.05,分配收益,0,"83,955,000",0,"82,348,000",0,"81,268,000",0,"85,268,000",0,"85,268,000"
00980A,主動野村臺灣優選,115.05.13,115.05.18,分配收益,"5,000","3,617,000",0,"3,617,000",0,"3,617,000",0,"3,317,000",0,"3,395,000"
00985B,群益ESG投等債0-5,115.04.29,115.05.05,分配收益,0,"6,224,000",0,"6,224,000",0,"6,224,000",0,"6,224,000",0,"6,224,000"
2105,正新,115.06.11,115.06.16,除息,"163,000","32,886,451","170,000","32,549,451","171,000","31,978,451","10,000","31,243,451","12,000","30,682,451"
2313,華通,115.05.27,115.06.01,除息,"1,333,000","26,271,000","1,060,000","26,810,000","678,000","27,311,000","676,000","27,317,000","588,000","27,267,000"
2385,群光,115.06.09,115.06.12,除息,"3,000","48,777,881","1,000","48,802,881","1,000","48,586,881",0,"48,419,881",0,"48,413,881"
2450,神腦,115.06.11,115.06.16,除息,"4,000","470,000","4,000","470,000",0,"469,000",0,"468,000",0,"468,000"
3015,全漢,115.06.10,115.06.15,除息,"1,000","4,294,000","2,000","4,308,000","2,000","4,338,000","2,000","4,348,000","2,000","4,393,000"
3413,京鼎,115.05.21,115.05.26,除息,"4,000","7,272,000","4,000","7,125,000","4,000","7,135,000","4,000","7,172,000","4,000","7,265,000"
3447,展達,115.06.15,115.06.18,除息,0,"590,000","10,000","589,000","10,000","586,000","10,000","585,000","10,000","585,000"
3705,永信,115.06.17,115.06.23,除息,0,"2,541,000",0,"2,528,000",0,"2,528,000",0,"2,522,000",0,"2,510,000"
5522,遠雄,115.06.18,115.06.24,除息,0,"9,826,505","2,000","9,760,505","2,000","9,646,505","2,000","9,800,505","2,000","9,690,505"
6176,瑞儀,115.05.26,115.05.29,除息,"20,000","35,537,058","57,000","34,533,058","56,000","33,224,058","42,000","31,833,058","67,000","31,687,058"
8033,雷虎,115.05.08,115.05.13,現金增資,"86,000","4,384,299","54,000","4,394,299","65,000","4,400,299","70,000","4,559,299","172,000","5,130,000"
910322,康師傅-DR,115.05.07,,股東常會,0,0,0,0,0,0,0,0,0,0
911868,同方友友-DR,115.05.06,,股東常會,0,0,0,0,0,0,0,0,0,0
912000,晨訊科-DR,115.05.05,115.05.08,股東常會,0,"808,000",0,"808,000",0,"808,000",0,"808,000",0,"808,000"
