股票代號,股票名稱,停券起日(最後回補日),停券迄日,原因,融券_今日餘額_D0,借券_當日餘額_D0,融券_今日餘額_D-1,借券_當日餘額_D-1,融券_今日餘額_D-2,借券_當日餘額_D-2,融券_今日餘額_D-3,借券_當日餘額_D-3,融券_今日餘額_D-4,借券_當日餘額_D-4
00690,兆豐藍籌30,115.02.11,115.02.25,分配收益,0,"225,000",0,"225,000",0,"225,000",0,"223,000",0,"223,000"
00730,富邦臺灣優質高息,115.02.10,115.02.24,分配收益,0,"1,594,000",0,"1,417,000",0,"1,417,000",0,"1,305,000",0,"1,305,000"
00731,復華富時高息低波,115.02.24,115.03.02,分配收益,0,"383,000",0,"383,000",0,"383,000",0,"383,000",0,"383,000"
00771,元大US高息特別股,115.02.11,115.02.25,分配收益,0,"50,000",0,"50,000",0,"50,000",0,"50,000",0,"50,000"
00775B,新光投等債15+,115.02.10,115.02.24,分配收益,0,0,0,0,0,0,0,0,0,0
00850,元大臺灣ESG永續,115.02.11,115.02.25,分配收益,0,"3,204,000",0,"3,211,000",0,"3,211,000",0,"3,211,000",0,"3,211,000"
00878,國泰永續高股息,115.02.11,115.02.25,分配收益,"28,000","108,192,000","30,000","111,832,000","51,000","110,578,000","30,000","102,518,000","42,000","95,796,000"
00891,中信關鍵半導體,115.02.11,115.02.25,分配收益,"20,000","9,710,000","20,000","10,848,000","26,000","10,848,000","31,000","9,759,000","31,000","9,072,000"
00894,中信小資高價30,115.02.11,115.02.25,分配收益,"2,000","1,896,000","5,000","1,896,000","7,000","1,896,000","10,000","1,879,000","3,000","1,954,000"
00900,富邦特選高股息30,115.02.10,115.02.24,分配收益,0,"34,882,000","4,000","34,507,000","4,000","35,860,000","4,000","36,365,000","4,000","37,135,000"
00907,永豐優息存股,115.02.10,115.02.24,分配收益,0,"249,000",0,"249,000",0,"249,000",0,"249,000",0,"249,000"
00913,兆豐台灣晶圓製造,115.02.11,115.02.25,分配收益,0,"47,000",0,"47,000",0,"12,000",0,"12,000",0,"12,000"
00923,群益台ESG低碳50,115.02.11,115.02.25,分配收益,0,"4,683,000",0,"4,544,000","4,000","3,760,000","2,000","2,299,000","2,000","1,137,000"
00929,復華台灣科技優息,115.02.24,115.03.02,分配收益,0,"43,354,000",0,"46,407,000","12,000","46,101,000","50,000","45,999,000","48,000","45,585,000"
00932,兆豐永續高息等權,115.02.11,115.02.25,分配收益,0,"257,000",0,"257,000",0,"257,000",0,"255,000",0,"255,000"
00934,中信成長高股息,115.02.11,115.02.25,分配收益,0,"448,000",0,"249,000",0,"249,000",0,"249,000",0,"258,000"
00936,台新永續高息中小,115.02.10,115.02.24,分配收益,0,"1,404,000",0,"1,404,000",0,"1,404,000",0,"1,404,000",0,"1,404,000"
00938,凱基優選30,115.02.11,115.02.25,分配收益,0,"213,000",0,"173,000",0,"173,000",0,"173,000",0,"173,000"
00943,兆豐電子高息等權,115.02.11,115.02.25,分配收益,0,"617,000",0,"617,000",0,"617,000",0,"617,000",0,"617,000"
00944,野村趨勢動能高息,115.02.11,115.02.25,分配收益,0,"451,000",0,"451,000",0,"451,000",0,"451,000",0,"451,000"
00945B,凱基美國非投等債,115.02.11,115.02.25,分配收益,0,"6,692,000",0,"6,692,000",0,"6,692,000",0,"6,692,000",0,"6,692,000"
00952,凱基台灣AI50,115.02.11,115.02.25,分配收益,0,"360,000",0,"369,000",0,"369,000",0,"371,000",0,"380,000"
00961,FT臺灣永續高息,115.02.11,115.02.25,分配收益,0,"1,814,000",0,"2,193,000",0,"2,193,000",0,"2,193,000",0,"2,193,000"
00962,台新AI優息動能,115.02.10,115.02.24,分配收益,0,"144,000",0,"144,000",0,"144,000",0,"144,000",0,"144,000"
00963,中信全球高股息,115.02.11,115.02.25,分配收益,0,"2,353,000",0,"2,353,000",0,"2,353,000",0,"2,353,000",0,"2,353,000"
00964,中信亞太高股息,115.02.11,115.02.25,分配收益,0,"525,000",0,"525,000",0,"525,000",0,"525,000",0,"525,000"
009808,華南永昌優選50,115.02.11,115.02.25,分配收益,0,"192,000",0,"192,000",0,"192,000",0,"192,000",0,"192,000"
00980A,主動野村臺灣優選,115.02.11,115.02.25,分配收益,0,"4,302,000",0,"6,171,000",0,"6,171,000","2,000","4,672,000","2,000","3,699,000"
00981T,平衡凱基雙核收息,115.02.11,115.02.25,分配收益,0,"4,160,000",0,"4,646,000",0,"4,637,000",0,"3,388,000",0,"3,388,000"
00982A,主動群益台灣強棒,115.02.11,115.02.25,分配收益,0,"10,740,000",0,"16,861,000",0,"16,846,000","14,000","7,006,000","70,000","4,756,000"
00982D,主動富邦動態入息,115.02.10,115.02.24,分配收益,0,"442,000",0,"442,000",0,"442,000",0,"442,000",0,"442,000"
00983D,主動富邦複合收益,115.02.10,115.02.24,分配收益,0,"844,000",0,"844,000",0,"1,432,000",0,"1,432,000",0,"1,432,000"
1409,新纖,115.03.20,115.03.25,股東常會,"94,000","14,921,000","94,000","15,457,000","94,000","15,400,000","94,000","15,379,000","95,000","15,614,000"
1432,大魯閣,115.03.20,,股東常會,0,0,0,0,0,0,0,0,0,0
1476,儒鴻,115.03.23,115.03.26,股東常會,"15,000","9,110,826","17,000","9,092,826","17,000","9,020,826","19,000","8,964,826","27,000","8,957,826"
1711,永光,115.03.20,115.03.25,股東常會,"814,000","30,141,000","860,000","29,615,000","581,000","29,301,000","616,000","29,192,000","574,000","28,314,000"
1733,五鼎,115.03.16,115.03.19,股東常會,"6,000","1,410,000","6,000","1,431,000","6,000","1,429,000","6,000","1,423,000","6,000","1,411,000"
2006,東和鋼鐵,115.03.16,115.03.19,股東常會,"3,000","7,251,146","3,000","7,602,146","3,000","7,602,146","2,000","7,564,146","2,000","7,634,146"
2022,聚亨,115.03.20,,股東常會,0,0,0,0,0,0,0,0,0,0
2062,橋椿,115.02.10,115.02.24,股東常會,0,"1,565,402",0,"1,565,402",0,"1,566,402",0,"1,567,402","1,000","1,565,402"
2211,長榮鋼,115.03.20,115.03.25,股東常會,"2,000","4,866,000","2,000","4,971,000","2,000","4,937,000","5,000","4,959,000","5,000","4,958,000"
2317,鴻海,115.03.23,115.03.26,股東常會,"1,490,000","76,861,767","1,449,000","77,517,789","1,493,000","77,439,789","1,694,000","75,654,789","1,634,000","74,487,149"
2421,建準,115.02.09,115.02.23,現金增資,0,"4,647,000","12,000","5,179,000","26,000","5,609,000","34,000","5,575,000","65,000","5,564,000"
2430,燦坤,115.03.13,115.03.18,股東常會,0,"199,000",0,"199,000",0,"199,000",0,"199,000",0,"199,000"
2603,長榮,115.03.20,115.03.25,股東常會,"265,000","119,586,003","269,000","122,747,116","268,000","122,597,116","278,000","122,478,116","260,000","122,479,116"
2607,榮運,115.03.20,115.03.25,股東常會,"1,000","2,579,000","1,000","2,587,000","1,000","2,590,000","1,000","2,571,000","1,000","2,570,000"
2712,遠雄來,115.03.13,115.03.18,股東常會,0,"2,000",0,"2,000",0,"2,000",0,"2,000",0,"2,000"
2836,高雄銀,115.03.02,115.03.05,股東常會,0,"3,653,960",0,"3,656,960",0,"3,656,960",0,"3,640,960",0,"3,640,960"
2850,新產,115.03.16,115.03.19,股東常會,"2,000","1,322,000","2,000","1,321,000","2,000","1,313,000","2,000","1,304,000","2,000","1,294,000"
3024,憶聲,115.03.06,115.03.11,股東常會,0,"3,413,000",0,"3,412,000",0,"3,404,000",0,"3,484,000",0,"3,481,000"
3036,文曄,115.03.06,115.03.11,股東常會,"50,000","29,519,725","28,000","29,321,725","29,000","29,374,725","27,000","28,830,725","30,000","28,301,725"
3167,大量,115.03.06,115.03.11,股東常會,"795,000","3,337,000","561,000","3,337,000","467,000","3,341,000","301,000","3,337,628","327,000","3,372,628"
3189,景碩,115.03.20,115.03.25,股東常會,"449,000","8,005,826","437,000","10,580,826","554,000","10,598,826","824,000","10,460,826","1,434,000","10,599,826"
3605,宏致,115.02.25,115.03.03,現金增資,"22,000","7,465,000","21,000","7,568,000","21,000","7,591,000","19,000","7,623,000","20,000","7,638,000"
4927,泰鼎-KY,115.02.10,115.02.24,股東常會,"86,000","17,404,303","339,000","17,709,303","420,000","17,747,303","481,000","17,738,303","531,000","17,852,861"
6215,和椿,115.03.23,115.03.26,股東常會,"416,000","3,441,000","415,000","3,495,000","396,000","3,507,000","409,000","3,526,000","427,000","3,533,000"
6414,樺漢,115.03.23,115.03.26,股東常會,"45,000","2,211,746","45,000","2,172,746","44,000","2,169,746","45,000","2,170,746","45,000","2,190,746"
6531,愛普*,115.03.02,115.03.05,股東常會,"158,000","2,350,000","159,000","2,371,000","166,000","2,360,000","175,000","2,318,000","180,000","2,321,000"
6658,聯策,115.03.06,115.03.11,股東常會,"12,000","637,000","14,000","709,000","12,000","717,000","13,000","693,000","13,000","691,000"
