股票代號,股票名稱,停券起日(最後回補日),停券迄日,原因,融券_今日餘額_D0,借券_當日餘額_D0,融券_今日餘額_D-1,借券_當日餘額_D-1,融券_今日餘額_D-2,借券_當日餘額_D-2,融券_今日餘額_D-3,借券_當日餘額_D-3,融券_今日餘額_D-4,借券_當日餘額_D-4
0050,元大台灣50,115.07.15,115.07.20,分配收益,"968,000","142,232,000","1,019,000","140,770,000","1,077,000","140,389,000","1,074,000","140,698,000","1,118,000","140,582,000"
0056,元大高股息,115.07.15,115.07.20,分配收益,"48,000","185,524,000","53,000","186,204,000","95,000","188,946,000","94,000","190,603,000","81,000","192,888,000"
006203,元大MSCI台灣,115.07.15,115.07.20,分配收益,0,"10,000",0,"10,000",0,"9,000",0,"9,000",0,"9,000"
006208,富邦台50,115.07.10,115.07.15,分配收益,"15,000","8,842,000","16,000","8,456,000","16,000","9,263,000","16,000","9,229,000","16,000","8,705,000"
00692,富邦公司治理,115.07.10,115.07.15,分配收益,0,"4,282,000",0,"4,170,000",0,"4,068,000",0,"4,069,000",0,"4,177,000"
00702,國泰標普低波高息,115.07.10,115.07.15,分配收益,0,"1,000",0,"1,000",0,"1,000",0,"1,000",0,"1,000"
00714,群益道瓊美國地產,115.07.10,115.07.15,分配收益,0,"371,000",0,"371,000",0,"371,000",0,"371,000",0,"371,000"
00717,富邦美國特別股,115.07.10,115.07.15,分配收益,0,"27,000",0,"27,000",0,"27,000",0,"27,000",0,"27,000"
00730,富邦臺灣優質高息,115.07.10,115.07.15,分配收益,0,"1,058,000",0,"1,057,000",0,"1,056,000",0,"1,056,000",0,"1,056,000"
00735,國泰臺韓科技,115.07.10,115.07.15,分配收益,"12,000","1,249,000","30,000","1,247,000","55,000","1,129,000","56,000","1,480,000","128,000","1,595,000"
00736,國泰新興市場,115.07.10,115.07.15,分配收益,0,"53,000",0,"53,000",0,"53,000",0,"53,000",0,"53,000"
00882,中信中國高股息,115.07.10,115.07.15,分配收益,0,"19,174,000",0,"19,174,000",0,"19,174,000",0,"19,354,000","2,000","19,354,000"
00892,富邦台灣半導體,115.07.10,115.07.15,分配收益,0,"3,954,000","1,000","3,926,000","1,000","3,925,000","2,000","4,090,000","2,000","3,587,000"
00900,富邦特選高股息30,115.07.10,115.07.15,分配收益,0,"43,967,000",0,"43,628,000","4,000","43,409,000","4,000","43,683,000","4,000","43,676,000"
00904,新光臺灣半導體30,115.07.09,115.07.14,分配收益,0,"1,488,000","1,000","1,488,000","1,000","1,488,000","1,000","1,520,000","1,000","1,522,000"
00905,FT臺灣Smart,115.07.10,115.07.15,分配收益,0,"2,277,000",0,"2,120,000",0,"1,499,000",0,"887,000",0,"891,000"
00908,富邦入息REITs+,115.07.10,115.07.15,分配收益,0,"765,000",0,"765,000",0,"763,000",0,"763,000",0,"763,000"
00911,兆豐洲際半導體,115.07.10,115.07.15,分配收益,0,"325,000",0,"260,000",0,"206,000",0,"126,000",0,"129,000"
00912,中信臺灣智慧50,115.07.10,115.07.15,分配收益,0,"500,000",0,"499,000",0,"497,000",0,"492,000",0,"521,000"
00927,群益半導體收益,115.07.10,115.07.15,分配收益,"4,000","11,692,000","5,000","11,750,000","5,000","11,746,000","4,000","11,870,000","65,000","11,286,000"
00929,復華台灣科技優息,115.07.15,115.07.20,分配收益,0,"65,141,000",0,"54,488,000",0,"53,597,000",0,"54,467,000",0,"54,834,000"
00930,永豐ESG低碳高息,115.07.21,115.07.24,分配收益,0,"1,273,000",0,"1,273,000",0,"1,261,000",0,"1,265,000",0,"1,262,000"
00934,中信成長高股息,115.07.10,115.07.15,分配收益,0,"613,000",0,"506,000",0,"419,000",0,"419,000",0,"419,000"
00936,台新永續高息中小,115.07.09,115.07.14,分配收益,0,"4,347,000",0,"4,302,000",0,"4,212,000",0,"4,038,000",0,"3,907,000"
00943,兆豐電子高息等權,115.07.10,115.07.15,分配收益,0,"422,000",0,"422,000",0,"411,000",0,"403,000",0,"403,000"
00944,野村趨勢動能高息,115.07.10,115.07.15,分配收益,0,"480,000",0,"480,000",0,"432,000",0,"432,000",0,"432,000"
00945B,凱基美國非投等債,115.07.10,115.07.15,分配收益,0,"6,305,000",0,"6,305,000",0,"6,305,000",0,"6,305,000",0,"6,305,000"
00947,台新臺灣IC設計,115.07.09,115.07.14,分配收益,"4,000","643,000","5,000","643,000","5,000","643,000","5,000","606,000","35,000","849,000"
00952,凱基台灣AI50,115.07.10,115.07.15,分配收益,0,"1,019,000",0,"1,019,000",0,"1,019,000",0,"1,057,000",0,"1,111,000"
00956,中信日經高股息,115.07.10,115.07.15,分配收益,0,"968,000",0,"968,000",0,"969,000",0,"969,000",0,"969,000"
00960,野村全球航運龍頭,115.07.10,115.07.15,分配收益,0,"684,000",0,"684,000",0,"684,000",0,"685,000",0,"685,000"
00961,FT臺灣永續高息,115.07.10,115.07.15,分配收益,0,"2,724,000",0,"2,691,000",0,"2,654,000",0,"2,716,000",0,"2,730,000"
00962,台新AI優息動能,115.07.09,115.07.14,分配收益,0,"104,000",0,"104,000",0,"113,000",0,"113,000",0,"107,000"
00963,中信全球高股息,115.07.10,115.07.15,分配收益,0,"3,110,000",0,"3,110,000",0,"3,103,000",0,"3,103,000",0,"3,103,000"
00964,中信亞太高股息,115.07.10,115.07.15,分配收益,0,"1,710,000",0,"1,710,000",0,"1,727,000",0,"1,728,000",0,"1,733,000"
009804,聯邦台精彩50,115.07.10,115.07.15,分配收益,0,"668,000",0,"677,000",0,"641,000",0,"513,000",0,"513,000"
009805,新光美國電力基建,115.07.09,115.07.14,分配收益,"7,000","4,720,000",0,"4,737,000",0,"6,300,000",0,"8,847,000","1,000","8,943,000"
00981T,平衡凱基雙核收息,115.07.10,115.07.15,分配收益,0,"4,472,000",0,"4,472,000",0,"4,472,000",0,"4,472,000",0,"4,472,000"
00982D,主動富邦動態入息,115.07.10,115.07.15,分配收益,0,"919,000",0,"919,000",0,"919,000",0,"919,000",0,"919,000"
00983D,主動富邦複合收益,115.07.10,115.07.15,分配收益,0,"774,000",0,"774,000",0,"774,000",0,"774,000",0,"774,000"
00984A,主動安聯台灣高息,115.07.10,115.07.15,分配收益,0,"9,648,000",0,"9,645,000",0,"9,645,000",0,"9,640,000",0,"9,591,000"
00991A,主動復華未來50,115.07.15,115.07.20,分配收益,"1,170,000","92,716,000","1,263,000","88,984,000","1,356,000","77,478,000","1,407,000","76,131,000","1,392,000","81,778,000"
00992A,主動群益科技創新,115.07.10,115.07.15,分配收益,"183,000","38,241,000","237,000","37,761,000","185,000","29,015,000","255,000","29,096,000","498,000","30,108,000"
1102,亞泥,115.07.10,115.07.15,除息,"2,000","48,311,395","7,000","44,329,395","7,000","42,437,395","8,000","48,531,395","6,000","48,550,395"
1103,嘉泥,115.07.17,115.07.22,除息,0,"1,558,000",0,"1,614,000",0,"1,574,000",0,"1,568,000",0,"1,562,000"
1108,幸福,115.07.10,115.07.15,除息,0,"772,000",0,"772,000",0,"760,000",0,"763,000",0,"763,000"
1109,信大,115.07.10,115.07.15,除息,0,"628,000",0,"624,000",0,"622,000",0,"622,000","1,000","619,000"
1201,味全,115.07.17,115.07.22,除息,0,"4,644,000",0,"4,529,000",0,"4,380,000",0,"4,300,000",0,"4,162,000"
1220,台榮,115.07.10,115.07.15,除息,0,"676,000",0,"676,000",0,"675,000",0,"791,000",0,"791,000"
1227,佳格,115.07.17,115.07.22,除息,0,"7,524,000",0,"7,610,000",0,"7,835,000",0,"7,700,000","1,000","7,657,000"
1233,天仁,115.07.15,115.07.20,除息,0,"82,000",0,"82,000",0,"79,000",0,"76,000",0,"86,000"
1308,亞聚,115.07.17,115.07.22,除息,"19,000","20,950,000","17,000","21,245,000","20,000","21,315,000","39,000","21,030,000","20,000","20,551,000"
1342,八貫,115.07.29,115.08.03,現金增資,0,"663,000",0,"655,000",0,"685,000",0,"685,000",0,"691,000"
1402,遠東新,115.07.08,115.07.13,除息,0,"62,277,000","56,000","54,270,000","61,000","50,784,000","63,000","47,664,000","132,000","46,181,000"
1417,嘉裕,115.07.17,115.07.22,除息,0,"411,000",0,"410,000",0,"411,000",0,"398,000",0,"398,000"
1434,福懋,115.07.10,115.07.15,除息,"2,000","7,746,000","3,000","7,716,000","11,000","7,306,000","6,000","6,748,000","5,000","5,764,000"
1440,南紡,115.07.10,115.07.15,除息,"1,000","18,297,000","27,000","18,197,000","2,000","18,370,000","2,000","17,647,000","1,000","17,409,000"
1459,聯發,115.07.17,115.07.22,減資,0,"147,000",0,"147,000",0,"147,000",0,"147,000",0,"147,000"
1464,得力,115.07.14,115.07.17,除息,0,"2,203,000","1,000","2,203,000","1,000","2,203,000","1,000","2,222,000","1,000","2,196,000"
1503,士電,115.07.17,115.07.22,除息,"37,000","19,513,000","25,000","19,581,000","32,000","19,560,000","38,000","19,582,000","39,000","19,732,000"
1522,堤維西,115.07.10,115.07.15,除息,"16,000","12,792,000","16,000","12,739,000","16,000","12,742,000","16,000","12,749,000","24,000","12,704,676"
1535,中宇,115.07.15,115.07.20,除息,0,"358,000",0,"354,000",0,"342,000",0,"341,000",0,"342,000"
1558,伸興,115.07.17,115.07.22,除息,0,"384,287",0,"382,287",0,"386,287",0,"384,287",0,"385,287"
1560,中砂,115.07.10,115.07.15,除息,"17,000","873,000","28,000","923,000","43,000","922,000","133,000","916,000","137,000","961,000"
1563,巧新,115.07.09,115.07.14,除息,"3,000","891,000","3,000","865,000","3,000","863,000","6,000","751,000","3,000","750,000"
1590,亞德客-KY,115.07.17,115.07.22,除息,"1,000","1,050,000","1,000","1,070,000","1,000","1,090,000","1,000","901,000","1,000","788,000"
1603,華電,115.07.08,115.07.13,除息,0,"1,888,000","2,000","1,886,000","2,000","1,905,000","2,000","1,905,000","2,000","1,912,000"
1608,華榮,115.07.16,115.07.21,除息,"4,000","14,576,000","2,000","14,514,000","3,000","14,239,000","3,000","14,148,000","1,000","14,107,000"
1614,三洋電,115.07.10,115.07.15,除息,0,"338,000",0,"338,000",0,"349,000",0,"351,000",0,"358,000"
1615,大山,115.07.15,115.07.20,除權息,0,"683,300",0,"737,300",0,"736,300",0,"736,300",0,"735,300"
1617,榮星,115.07.20,115.07.23,除息,"5,000","480,685","22,000","497,685","48,000","497,685","144,000","495,685","8,000","460,685"
1618,合機,115.08.11,115.08.14,除息,"2,000","3,756,000","3,000","3,806,000","3,000","3,859,000","2,000","3,866,000","2,000","3,946,000"
1726,永記,115.07.15,115.07.20,除息,0,"55,000",0,"55,000",0,"55,000",0,"55,000",0,"55,000"
1734,杏輝,115.07.20,115.07.23,除息,0,"1,260,400",0,"1,260,400",0,"1,261,400",0,"1,286,400",0,"1,285,400"
1806,冠軍,115.07.17,115.07.22,除息,0,"3,416,000",0,"3,717,000",0,"3,838,000","2,000","3,838,000",0,"3,813,000"
1907,永豐餘,115.07.07,115.07.10,除息,0,"12,328,000",0,"12,413,000",0,"12,524,000",0,"12,516,000",0,"12,498,000"
2002,中鋼,115.07.20,115.07.23,除息,"676,000","543,078,771","680,000","541,135,771","653,000","539,342,771","651,000","541,222,771","648,000","540,703,771"
