股票代號,股票名稱,停券起日(最後回補日),停券迄日,原因,融券_今日餘額_D0,借券_當日餘額_D0,融券_今日餘額_D-1,借券_當日餘額_D-1,融券_今日餘額_D-2,借券_當日餘額_D-2,融券_今日餘額_D-3,借券_當日餘額_D-3,融券_今日餘額_D-4,借券_當日餘額_D-4
00400A,主動國泰動能高息,115.07.03,115.07.08,分配收益,"58,000","13,048,000","59,000","13,048,000","165,000","10,163,000","50,000","9,280,000","49,000","9,260,000"
00939,統一台灣高息動能,115.06.26,115.07.01,分配收益,0,"990,000",0,"990,000",0,"990,000",0,"990,000",0,"1,498,000"
00940,元大台灣價值高息,115.07.03,115.07.08,分配收益,0,"22,545,000",0,"22,545,000",0,"23,423,000",0,"36,809,000",0,"36,809,000"
00946,群益科技高息成長,115.06.30,115.07.03,分配收益,0,"1,300,000",0,"1,300,000",0,"1,300,000",0,"1,300,000",0,"1,320,000"
00953B,群益優選非投等債,115.06.30,115.07.03,分配收益,0,"67,367,000",0,"67,367,000",0,"67,367,000",0,"67,367,000",0,"74,687,000"
00984D,主動聯博全球非投,115.06.26,115.07.01,分配收益,0,"7,528,000",0,"7,528,000",0,"7,528,000",0,"7,528,000",0,"10,028,000"
00985B,群益ESG投等債0-5,115.06.30,115.07.03,分配收益,0,"5,822,000",0,"5,822,000",0,"5,822,000",0,"5,972,000",0,"5,972,000"
00997A,主動群益美國增長,115.06.30,115.07.03,分配收益,0,"15,969,000","3,000","15,969,000","22,000","14,153,000","11,000","14,552,000","15,000","13,066,000"
1102,亞泥,115.07.10,115.07.15,除息,"9,000","49,699,395","28,000","52,793,395","13,000","50,231,395","15,000","49,666,395","14,000","50,185,395"
1109,信大,115.07.10,115.07.15,除息,"1,000","607,000","1,000","620,000","1,000","613,000","1,000","613,000",0,"608,000"
1110,東泥,115.07.03,115.07.08,除息,0,"917,000",0,"912,000",0,"953,000",0,"944,000",0,"944,000"
1201,味全,115.07.17,115.07.22,除息,0,"4,019,000",0,"3,884,000",0,"3,812,000",0,"3,689,000",0,"3,687,000"
1227,佳格,115.07.17,115.07.22,除息,"1,000","7,761,000","1,000","8,995,000","1,000","9,193,000","1,000","9,190,000","1,000","9,183,000"
1229,聯華,115.07.02,115.07.07,除權息,"10,000","43,348,667",0,"42,495,667",0,"43,459,667",0,"43,779,667",0,"43,410,667"
1233,天仁,115.07.15,115.07.20,除息,0,"86,000",0,"105,000",0,"105,000",0,"105,000",0,"105,000"
1236,宏亞,115.07.03,115.07.08,除息,0,"133,000",0,"133,000",0,"133,000",0,"133,000",0,"133,000"
1256,鮮活果汁-KY,115.07.03,115.07.08,除息,0,"296,000",0,"286,000",0,"278,000",0,"262,000",0,"262,000"
1303,南亞,115.07.02,115.07.07,除息,"3,107,000","7,751,988","3,573,000","7,612,988","4,093,000","7,524,988","4,250,000","5,649,988","4,372,000","5,476,580"
1307,三芳,115.06.30,115.07.03,除息,0,"6,340,000",0,"6,335,000",0,"6,322,000",0,"6,414,000",0,"6,506,000"
1338,廣華-KY,115.07.03,115.07.08,除息,0,"394,000",0,"409,000",0,"407,000",0,"400,000",0,"400,000"
1342,八貫,115.07.29,115.08.03,現金增資,0,"734,000",0,"738,000",0,"774,000",0,"771,000",0,"769,000"
1402,遠東新,115.07.08,115.07.13,除息,"137,000","43,901,000","155,000","41,900,000","141,000","39,870,000","149,000","39,020,000","141,000","38,100,000"
1417,嘉裕,115.07.17,115.07.22,除息,0,"393,000",0,"404,000",0,"404,000",0,"400,000",0,"411,000"
1440,南紡,115.07.10,115.07.15,除息,"1,000","16,466,000","1,000","19,907,000","1,000","19,658,000","1,000","19,843,000","1,000","19,738,000"
1446,宏和,115.07.03,115.07.08,除息,0,"357,000",0,"441,000",0,"441,000",0,"440,000",0,"469,000"
1452,宏益,115.06.26,115.07.01,除息,0,"319,000",0,"319,000",0,"319,000",0,"319,000",0,"336,000"
1455,集盛,115.06.29,115.07.02,除息,0,"2,798,000",0,"3,639,000",0,"4,104,000",0,"4,104,000",0,"4,125,000"
1503,士電,115.07.17,115.07.22,除息,"33,000","19,791,000","34,000","19,847,000","33,000","19,590,000","29,000","19,410,000","30,000","19,047,000"
1513,中興電,115.07.03,115.07.08,除息,"54,000","40,748,130","103,000","40,033,130","69,000","40,052,130","72,000","39,901,130","89,000","39,542,130"
1522,堤維西,115.07.10,115.07.15,除息,"16,000","12,723,000","16,000","12,731,000","16,000","12,725,000","18,000","12,699,000","18,000","12,659,000"
1535,中宇,115.07.15,115.07.20,除息,0,"341,000",0,"344,000",0,"341,000",0,"341,000",0,"347,000"
1558,伸興,115.07.17,115.07.22,除息,0,"380,287",0,"380,287",0,"379,287",0,"379,287",0,"379,287"
1563,巧新,115.07.09,115.07.14,除息,"5,000","803,000","3,000","841,000","3,000","989,000","3,000","1,007,000","7,000","1,040,000"
1590,亞德客-KY,115.07.17,115.07.22,除息,"1,000","801,000","1,000","828,000","1,000","760,000","1,000","723,000","1,000","699,000"
1603,華電,115.07.08,115.07.13,除息,"2,000","1,966,000","2,000","1,962,000","2,000","1,990,000","2,000","1,925,000","2,000","1,923,000"
1612,宏泰,115.06.26,115.07.01,除息,0,"2,389,000",0,"2,314,000",0,"2,210,000",0,"2,163,000",0,"2,182,000"
1614,三洋電,115.07.10,115.07.15,除息,0,"379,000",0,"378,000",0,"376,000",0,"374,000",0,"373,000"
1616,億泰,115.07.03,115.07.08,除息,"5,000","4,514,000",0,"4,514,000",0,"4,512,000","4,000","4,488,000","1,000","4,577,000"
1618,合機,115.08.11,115.08.14,除息,"2,000","3,945,000","1,000","4,022,000","1,000","4,018,000","2,000","4,023,000","12,000","3,980,000"
1723,中碳,115.07.03,115.07.08,除息,0,"7,323,000",0,"7,664,000",0,"7,782,000","1,000","7,791,000","5,000","7,783,000"
1726,永記,115.07.15,115.07.20,除息,0,"84,000",0,"84,000",0,"84,000",0,"84,000",0,"84,000"
1730,花仙子,115.06.29,115.07.02,除息,0,"88,000",0,"104,000",0,"111,000",0,"116,000",0,"109,000"
1752,南光,115.06.26,115.07.01,除息,0,"258,000",0,"257,000",0,"259,000",0,"259,000",0,"259,000"
1789,神隆,115.06.26,115.07.01,除息,0,"8,616,000",0,"8,603,148",0,"8,613,148",0,"8,624,148",0,"8,632,148"
1907,永豐餘,115.07.07,115.07.10,除息,0,"11,932,000",0,"12,840,000",0,"13,259,000",0,"13,655,000",0,"14,199,000"
2002,中鋼,115.07.20,115.07.23,除息,"649,000","543,948,771","656,000","545,842,771","656,000","551,600,771","684,000","556,574,771","688,000","683,013,771"
2008,高興昌,115.07.06,115.07.09,除息,0,"117,000",0,"121,000",0,"121,000",0,"122,000",0,"133,000"
2010,春源,115.06.26,115.07.01,除息,0,"3,516,000",0,"3,278,000",0,"3,177,000","1,000","2,981,000",0,"2,920,000"
2013,中鋼構,115.06.29,115.07.02,除息,0,"216,000",0,"356,000",0,"371,000",0,"371,000",0,"378,000"
2027,大成鋼,115.07.08,115.07.13,除息,"254,000","26,239,040","282,000","30,200,040","316,000","30,159,040","304,000","30,271,040","326,000","42,556,040"
2028,威致,115.07.02,115.07.07,除息,0,"536,000",0,"576,000",0,"575,000",0,"571,000",0,"589,000"
2029,盛餘,115.07.08,115.07.13,除息,0,"806,000",0,"803,000",0,"803,000",0,"802,000",0,"802,000"
2049,上銀,115.07.02,115.07.07,除息,"33,000","6,776,322","109,000","6,751,322","216,000","6,673,322","219,000","6,819,322","224,000","6,813,322"
2228,劍麟,115.07.09,115.07.14,除息,"3,000","3,935,222","3,000","3,968,222","1,000","3,971,222","1,000","3,966,222","1,000","3,976,222"
2248,華勝-KY,115.07.07,115.07.10,除息,0,"35,000",0,"35,000",0,"35,000",0,"35,000",0,"35,000"
