股票代號,股票名稱,停券起日(最後回補日),停券迄日,原因,融券_今日餘額_D0,借券_當日餘額_D0,融券_今日餘額_D-1,借券_當日餘額_D-1,融券_今日餘額_D-2,借券_當日餘額_D-2,融券_今日餘額_D-3,借券_當日餘額_D-3,融券_今日餘額_D-4,借券_當日餘額_D-4
00939,統一台灣高息動能,115.05.27,115.06.01,分配收益,0,"16,836,000",0,"16,615,000",0,"16,894,000",0,"18,460,000",0,"18,052,000"
00946,群益科技高息成長,115.05.27,115.06.01,分配收益,0,"3,439,000",0,"3,167,000",0,"3,167,000",0,"3,161,000",0,"2,703,000"
00953B,群益優選非投等債,115.05.27,115.06.01,分配收益,0,"87,391,000",0,"87,391,000",0,"87,451,000",0,"87,452,000",0,"87,458,000"
00984D,主動聯博全球非投,115.05.27,115.06.01,分配收益,0,"8,387,000",0,"8,172,000",0,"7,848,000",0,"5,828,000",0,"5,749,000"
00985B,群益ESG投等債0-5,115.05.27,115.06.01,分配收益,0,"6,311,000",0,"6,403,000",0,"6,407,000",0,"6,612,000",0,"6,612,000"
1215,卜蜂,115.05.21,115.05.26,除息,0,"18,278,900",0,"17,699,900",0,"17,398,900",0,"17,071,900",0,"16,708,900"
1219,福壽,115.06.02,115.06.05,除息,0,"1,443,880",0,"1,377,880",0,"1,297,880",0,"1,289,880",0,"1,247,880"
1233,天仁,115.07.15,115.07.20,除息,0,"78,000",0,"76,000",0,"76,000",0,"76,000",0,"75,000"
1234,黑松,115.06.23,115.06.26,除息,0,"1,241,000",0,"1,241,000",0,"1,226,000",0,"1,222,000",0,"1,209,000"
1319,東陽,115.06.15,115.06.18,除息,"56,000","35,984,094","56,000","35,331,094","56,000","35,373,094","4,000","34,842,094","24,000","34,510,094"
1323,永裕,115.05.27,115.06.01,除息,0,"433,000",0,"433,000",0,"433,000",0,"434,000",0,"433,000"
1459,聯發,115.05.22,115.05.27,除息,0,"193,000",0,"193,000",0,"193,000",0,"193,000",0,"203,000"
