股票代號,股票名稱,停券起日(最後回補日),停券迄日,原因,融券_今日餘額_D0,借券_當日餘額_D0,融券_今日餘額_D-1,借券_當日餘額_D-1,融券_今日餘額_D-2,借券_當日餘額_D-2,融券_今日餘額_D-3,借券_當日餘額_D-3,融券_今日餘額_D-4,借券_當日餘額_D-4
0052,富邦科技,115.04.14,115.04.17,分配收益,0,"26,755,000",0,"26,755,000","21,000","28,784,000","48,000","28,979,000","67,000","35,316,000"
0056,元大高股息,115.04.17,115.04.22,分配收益,"72,000","242,540,000","118,000","232,944,000","118,000","233,193,000","117,000","232,591,000","108,000","239,375,000"
00714,群益道瓊美國地產,115.04.14,115.04.17,分配收益,0,"392,000",0,"392,000",0,"392,000",0,"392,000",0,"392,000"
00717,富邦美國特別股,115.04.14,115.04.17,分配收益,0,"27,000",0,"27,000",0,"27,000",0,"27,000",0,"27,000"
00730,富邦臺灣優質高息,115.04.14,115.04.17,分配收益,0,"1,777,000",0,"1,777,000",0,"1,777,000",0,"1,777,000",0,"1,777,000"
00733,富邦臺灣中小,115.04.14,115.04.17,分配收益,0,"3,197,000",0,"3,193,000",0,"3,101,000",0,"3,105,000",0,"3,181,000"
00900,富邦特選高股息30,115.04.14,115.04.17,分配收益,0,"60,323,000",0,"60,251,000",0,"60,007,000","2,000","59,587,000","2,000","59,004,000"
00904,新光臺灣半導體30,115.04.13,115.04.16,分配收益,0,"2,170,000",0,"2,106,000",0,"2,082,000","3,000","2,082,000","3,000","2,058,000"
00905,FT臺灣Smart,115.04.14,115.04.17,分配收益,0,"1,341,000",0,"1,341,000",0,"1,341,000",0,"1,341,000",0,"1,361,000"
00907,永豐優息存股,115.04.17,115.04.22,分配收益,0,"275,000",0,"269,000",0,"269,000",0,"264,000",0,"258,000"
00908,富邦入息REITs+,115.04.14,115.04.17,分配收益,0,"944,000",0,"944,000",0,"944,000",0,"944,000",0,"944,000"
00909,國泰數位支付服務,115.04.14,115.04.17,分配收益,0,"4,269,000",0,"4,269,000","40,000","4,269,000","49,000","4,006,000","50,000","4,033,000"
00912,中信臺灣智慧50,115.04.14,115.04.17,分配收益,0,"361,000",0,"361,000",0,"351,000",0,"351,000",0,"351,000"
00927,群益半導體收益,115.04.14,115.04.17,分配收益,0,"5,801,000",0,"5,084,000","22,000","5,308,000","43,000","5,355,000","44,000","5,582,000"
00929,復華台灣科技優息,115.04.15,115.04.20,分配收益,0,"51,469,000",0,"51,229,000",0,"50,504,000",0,"49,957,000","1,000","48,749,000"
00934,中信成長高股息,115.04.14,115.04.17,分配收益,0,"5,176,000",0,"5,140,000",0,"5,019,000",0,"5,017,000",0,"4,896,000"
00936,台新永續高息中小,115.04.13,115.04.16,分配收益,0,"1,231,000",0,"1,231,000",0,"1,231,000",0,"1,231,000",0,"1,231,000"
00943,兆豐電子高息等權,115.04.14,115.04.17,分配收益,0,"619,000",0,"617,000",0,"617,000",0,"617,000",0,"617,000"
00944,野村趨勢動能高息,115.04.14,115.04.17,分配收益,0,"483,000",0,"483,000",0,"483,000",0,"483,000",0,"483,000"
00945B,凱基美國非投等債,115.04.14,115.04.17,分配收益,0,"10,725,000",0,"10,725,000",0,"10,725,000",0,"10,725,000",0,"10,725,000"
00947,台新臺灣IC設計,115.04.13,115.04.16,分配收益,0,"839,000",0,"839,000","1,000","839,000","6,000","839,000","6,000","839,000"
00952,凱基台灣AI50,115.04.14,115.04.17,分配收益,0,"504,000",0,"504,000",0,"504,000",0,"504,000",0,"510,000"
00956,中信日經高股息,115.04.14,115.04.17,分配收益,0,"1,491,000",0,"1,491,000",0,"1,491,000",0,"1,491,000",0,"1,491,000"
00960,野村全球航運龍頭,115.04.14,115.04.17,分配收益,0,"978,000",0,"978,000",0,"978,000",0,"978,000","5,000","978,000"
