股票代號,股票名稱,停券起日(最後回補日),停券迄日,原因,融券_今日餘額_D0,借券_當日餘額_D0,融券_今日餘額_D-1,借券_當日餘額_D-1,融券_今日餘額_D-2,借券_當日餘額_D-2,融券_今日餘額_D-3,借券_當日餘額_D-3,融券_今日餘額_D-4,借券_當日餘額_D-4
00674R,期元大S&P黃金反1,115.04.09,,ETF反分割,0,0,0,0,0,0,0,0,0,0
00685L,群益臺灣加權正2,115.04.08,115.04.13,受益人大會,"83,000","2,819,000","83,000","2,819,000","122,000","2,819,000","116,000","2,803,000","108,000","2,803,000"
00940,元大台灣價值高息,115.04.01,115.04.08,分配收益,0,"35,217,000",0,"36,901,000",0,"36,647,000",0,"42,493,000",0,"45,725,000"
00946,群益科技高息成長,115.03.27,115.04.01,分配收益,0,"1,753,000",0,"853,000",0,"1,091,000",0,"1,091,000",0,"1,091,000"
00953B,群益優選非投等債,115.03.27,115.04.01,分配收益,0,"79,463,000",0,"78,734,000",0,"78,734,000",0,"78,734,000",0,"78,768,000"
00985B,群益ESG投等債0-5,115.03.27,115.04.01,分配收益,0,"6,446,000",0,"6,446,000",0,"6,446,000",0,"6,446,000",0,"6,446,000"
1109,信大,115.04.10,115.04.15,股東常會,0,"543,000",0,"537,000",0,"537,000",0,"537,000",0,"537,000"
1110,東泥,115.04.10,115.04.15,股東常會,0,"681,000",0,"694,000",0,"696,000","43,000","696,000","43,000","699,000"
1201,味全,115.04.17,115.04.22,股東常會,"42,000","2,365,000","42,000","2,351,000","42,000","2,362,000","42,000","2,387,000","42,000","2,411,000"
1213,大飲,115.04.01,,股東常會,0,0,0,0,0,0,0,0,0,0
1217,愛之味,115.04.20,115.04.23,股東常會,"3,000","6,024,000","5,000","6,111,000",0,"6,142,000",0,"6,152,000",0,"6,126,000"
1217,愛之味,115.04.20,115.04.23,除息,"3,000","6,024,000","5,000","6,111,000",0,"6,142,000",0,"6,152,000",0,"6,126,000"
1220,台榮,115.04.17,115.04.22,股東常會,0,"707,000",0,"698,000",0,"687,000",0,"678,000",0,"668,000"
1227,佳格,115.04.10,115.04.15,股東常會,0,"13,304,000",0,"13,396,000",0,"13,560,000",0,"13,665,000",0,"13,461,000"
1231,聯華食,115.04.17,115.04.22,股東常會,"2,000","5,947,700","2,000","6,046,700","1,000","6,103,700","1,000","6,066,700","1,000","6,124,700"
1233,天仁,115.04.01,115.04.08,股東常會,0,"74,000",0,"74,000",0,"74,000",0,"74,000",0,"74,000"
1234,黑松,115.04.01,115.04.08,股東常會,0,"1,057,000",0,"1,051,000",0,"1,045,000",0,"1,040,000",0,"1,028,000"
1235,興泰,115.04.23,115.04.28,股東常會,0,"18,690",0,"18,690",0,"34,690",0,"34,690",0,"34,690"
1307,三芳,115.04.01,115.04.08,股東常會,"23,000","5,694,000","16,000","5,614,000","16,000","5,540,000","17,000","5,546,000","17,000","5,567,000"
1315,達新,115.04.20,115.04.23,股東常會,0,"37,000",0,"36,000",0,"36,000",0,"36,000",0,"36,000"
1315,達新,115.04.20,115.04.23,除息,0,"37,000",0,"36,000",0,"36,000",0,"36,000",0,"36,000"
1319,東陽,115.04.10,115.04.15,股東常會,"60,000","22,006,854","58,000","21,313,854","60,000","21,291,854","66,000","21,098,854","87,000","20,829,854"
1321,大洋,115.03.26,115.03.31,股東常會,0,"1,427,000",0,"1,421,000",0,"1,399,000",0,"1,388,000",0,"1,391,000"
1323,永裕,115.03.26,115.03.31,股東常會,0,"138,000",0,"137,000",0,"137,000",0,"137,000",0,"137,000"
1324,地球,115.04.01,115.04.08,股東常會,0,"132,000",0,"131,000",0,"131,000",0,"131,000",0,"131,000"
1325,恆大,115.04.20,115.04.23,股東常會,"49,000","1,759,000","50,000","1,759,000","54,000","1,773,000","57,000","1,764,000","62,000","1,764,000"
1337,再生-KY,115.04.02,115.04.09,股東常會,"9,000","2,779,994","9,000","2,686,994","9,000","2,660,994","7,000","2,659,994","6,000","2,606,994"
1340,勝悅-KY,115.03.31,115.04.07,股東常會,0,"1,125,600",0,"1,103,600",0,"1,089,600",0,"1,077,600",0,"1,077,600"
1410,南染,115.04.01,115.04.08,股東常會,0,"69,000",0,"69,000",0,"69,000",0,"68,000",0,"68,000"
1414,東和,115.04.09,115.04.14,股東常會,0,"113,000",0,"111,000",0,"111,000",0,"111,000",0,"111,000"
1418,東華,115.03.31,115.04.07,股東常會,0,"72,000",0,"72,000",0,"72,000",0,"72,000",0,"72,000"
1419,新紡,115.04.02,115.04.09,股東常會,0,"1,434,000","4,000","1,433,000","4,000","1,433,000","4,000","1,427,000","4,000","1,426,000"
1423,利華,115.04.10,115.04.15,股東常會,0,"80,000",0,"78,000",0,"78,000",0,"78,000",0,"78,000"
1435,中福,115.04.10,,股東常會,0,0,0,0,0,0,0,0,0,0
1437,勤益控,115.04.01,115.04.08,股東常會,0,"430,000",0,"428,000",0,"424,000",0,"422,000",0,"420,000"
1438,三地開發,115.04.17,115.04.22,股東常會,"2,000","200,000","2,000","200,000","2,000","202,000","2,000","203,000","2,000","203,000"
1439,雋揚,115.04.10,115.04.15,股東常會,0,"84,000",0,"84,000",0,"84,000",0,"84,000",0,"82,000"
1443,立益物流,115.04.01,115.04.08,股東常會,0,"71,000",0,"71,000",0,"71,000",0,"71,000",0,"71,000"
1444,力麗,115.04.01,,股東常會,0,"658,000",0,"658,000",0,"658,000",0,"664,000",0,"664,000"
1445,大宇,115.03.26,115.03.31,股東常會,0,"134,000",0,"134,000",0,"173,000",0,"173,000",0,"173,000"
1445,大宇,115.03.26,115.03.31,除息,0,"134,000",0,"134,000",0,"173,000",0,"173,000",0,"173,000"
1446,宏和,115.03.26,115.03.31,股東常會,0,"747,000",0,"747,000",0,"747,000",0,"747,000","5,000","747,000"
1447,力鵬,115.04.01,,股東常會,0,0,0,0,0,0,0,0,0,0
1451,年興,115.04.10,115.04.15,股東常會,"1,000","355,000","1,000","353,000","1,000","398,000","1,000","398,000","1,000","398,000"
1451,年興,115.04.10,115.04.15,除息,"1,000","355,000","1,000","353,000","1,000","398,000","1,000","398,000","1,000","398,000"
1452,宏益,115.04.02,115.04.09,股東常會,0,"396,000",0,"396,000",0,"396,000",0,"395,000",0,"393,000"
1453,大將,115.04.02,115.04.09,股東常會,"1,000","208,480","1,000","208,480","1,000","208,480","1,000","208,480","1,000","208,480"
1454,台富,115.04.01,115.04.08,股東常會,0,"101,000",0,"101,000",0,"101,000",0,"101,000",0,"101,000"
1455,集盛,115.04.09,115.04.14,股東常會,0,"4,342,000",0,"4,362,000",0,"4,466,000",0,"4,459,000","35,000","4,397,000"
1464,得力,115.04.01,115.04.08,股東常會,0,"2,241,000","14,000","2,233,000","14,000","2,233,000","14,000","2,231,000","14,000","2,204,000"
1465,偉全,115.03.26,115.03.31,股東常會,0,"209,000",0,"209,000",0,"209,000",0,"209,000",0,"207,000"
1466,聚隆,115.04.10,115.04.15,股東常會,"63,000","888,000","70,000","885,000","69,000","885,000","69,000","883,000","64,000","879,000"
1467,南緯,115.04.02,115.04.09,股東常會,0,"549,000",0,"547,000",0,"547,000",0,"547,000",0,"550,000"
1468,昶和,115.04.09,,股東常會,0,0,0,0,0,0,0,0,0,0
1471,首利,115.04.17,,股東常會,0,0,0,0,0,0,0,0,0,0
1475,業旺,115.04.09,115.04.14,除息,0,"107,000",0,"106,000",0,"121,000",0,"121,000",0,"121,000"
1514,亞力,115.04.01,115.04.08,股東常會,"89,000","7,521,618","103,000","7,460,618","131,000","7,517,618","135,000","7,486,618","137,000","7,521,618"
1516,川飛,115.04.17,,股東常會,0,0,0,0,0,0,0,0,0,0
1519,華城,115.04.02,115.04.09,股東常會,"79,000","3,576,200","89,000","3,508,200","103,000","3,405,200","118,000","3,304,200","106,000","3,298,200"
1521,大億,115.04.01,115.04.08,股東常會,0,"129,000",0,"129,000",0,"129,000",0,"129,000",0,"129,000"
1522,堤維西,115.04.10,115.04.15,股東常會,"44,000","7,690,000","44,000","7,615,000","43,000","7,454,000","44,000","7,453,000","45,000","7,361,000"
1524,耿鼎,115.04.10,115.04.15,股東常會,"47,000","8,989,000","59,000","8,980,000","87,000","8,997,000","33,000","9,008,000","35,000","9,017,000"
1524,耿鼎,115.04.10,115.04.15,除息,"47,000","8,989,000","59,000","8,980,000","87,000","8,997,000","33,000","9,008,000","35,000","9,017,000"
1526,日馳,115.04.17,115.04.22,股東常會,0,"538,000",0,"539,000",0,"539,000",0,"537,000",0,"536,000"
1527,鑽全,115.04.09,115.04.14,股東常會,"5,000","2,327,000","5,000","2,335,000","5,000","2,335,000",0,"2,334,000",0,"2,312,000"
1531,高林股,115.04.20,115.04.23,股東常會,0,"398,000",0,"396,000",0,"396,000",0,"396,000","1,000","396,000"
1532,勤美,115.04.17,115.04.22,股東常會,0,"3,347,000",0,"3,312,000",0,"3,294,000",0,"3,263,000",0,"3,278,000"
1533,車王電,115.04.17,115.04.22,股東常會,0,"377,000",0,"376,000",0,"405,000",0,"405,000",0,"405,000"
1537,廣隆,115.04.10,115.04.15,股東常會,0,"502,000",0,"502,000",0,"502,000",0,"502,000",0,"502,000"
1539,巨庭,115.04.10,115.04.15,股東常會,0,"281,000",0,"281,000",0,"281,000",0,"281,000",0,"281,000"
1540,喬福,115.04.23,115.04.28,股東常會,"1,000","1,497,000","2,000","1,649,000","3,000","1,678,000","3,000","1,688,000","4,000","1,689,000"
1541,錩泰,115.04.16,115.04.21,股東常會,0,"110,000",0,"108,000",0,"108,000",0,"108,000",0,"108,000"
1587,吉茂,115.03.26,115.03.31,股東常會,0,"2,247,271",0,"2,240,271",0,"2,254,271","8,000","2,254,271","16,000","2,320,271"
1603,華電,115.04.17,115.04.22,股東常會,"7,000","1,338,000","9,000","1,327,000","7,000","1,305,000","7,000","1,306,000","8,000","1,306,000"
1604,聲寶,115.04.10,115.04.15,股東常會,0,"1,433,000",0,"1,431,000",0,"1,440,000",0,"1,440,000",0,"1,440,000"
1604,聲寶,115.04.10,115.04.15,除息,0,"1,433,000",0,"1,431,000",0,"1,440,000",0,"1,440,000",0,"1,440,000"
1608,華榮,115.04.10,115.04.15,股東常會,"35,000","9,738,000","37,000","9,781,000","46,000","9,937,000","44,000","9,972,000","47,000","10,094,000"
1612,宏泰,115.04.01,115.04.08,股東常會,0,"3,324,000",0,"3,319,000",0,"3,313,000",0,"3,298,000",0,"3,295,000"
1614,三洋電,115.04.10,115.04.15,股東常會,0,"378,000",0,"378,000",0,"378,000",0,"378,000",0,"383,000"
1615,大山,115.04.09,115.04.14,股東常會,0,"573,300",0,"570,300",0,"583,300",0,"573,300",0,"572,300"
1616,億泰,115.04.09,115.04.14,股東常會,"4,000","3,740,000","4,000","3,762,000","8,000","3,750,000","8,000","3,725,000","11,000","3,746,000"
1617,榮星,115.04.10,115.04.15,股東常會,0,"512,685",0,"511,685",0,"628,685",0,"628,685",0,"628,685"
1626,艾美特-KY,115.03.31,115.04.07,股東常會,0,"308,620",0,"308,620",0,"307,620",0,"308,620",0,"308,620"
1709,和益,115.04.01,115.04.08,股東常會,0,"1,250,000","1,000","1,291,000",0,"1,302,000",0,"1,302,000",0,"1,303,000"
1713,國化,115.04.17,115.04.22,股東常會,0,"1,801,000",0,"1,858,000",0,"1,880,000",0,"1,919,000","6,000","1,918,000"
1717,長興,115.04.20,115.04.23,股東常會,"541,000","43,311,000","583,000","43,456,000","576,000","43,532,000","585,000","44,447,000","645,000","44,744,000"
1717,長興,115.04.20,115.04.23,除息,"541,000","43,311,000","583,000","43,456,000","576,000","43,532,000","585,000","44,447,000","645,000","44,744,000"
1718,中纖,115.04.01,115.04.08,股東常會,"33,000","9,726,600","33,000","9,862,600","34,000","9,846,600","34,000","9,838,600","34,000","9,762,600"
1721,三晃,115.04.10,,股東常會,0,0,0,0,0,0,0,0,0,0
1731,美吾華,115.04.01,115.04.08,股東常會,0,"291,000",0,"287,000",0,"287,000",0,"287,000",0,"287,000"
1732,毛寶,115.04.01,115.04.08,股東常會,0,"571,000",0,"571,000",0,"579,000",0,"667,000",0,"667,000"
1734,杏輝,115.04.10,115.04.15,股東常會,0,"637,400",0,"635,400",0,"628,400",0,"628,400",0,"628,400"
1736,喬山,115.04.17,115.04.22,股東常會,"23,000","5,242,215","23,000","5,231,215","51,000","5,193,215","47,000","5,184,215","43,000","5,191,215"
1783,和康生,115.04.01,115.04.08,股東常會,0,"262,000",0,"259,000",0,"259,000",0,"259,000",0,"259,000"
1786,科妍,115.04.23,115.04.28,股東常會,"21,000","3,068,625","21,000","3,107,625","21,000","3,107,625","21,000","3,107,625","21,000","3,118,625"
