股票代號,股票名稱,停券起日(最後回補日),停券迄日,原因,融券_今日餘額_D0,借券_當日餘額_D0,融券_今日餘額_D-1,借券_當日餘額_D-1,融券_今日餘額_D-2,借券_當日餘額_D-2,融券_今日餘額_D-3,借券_當日餘額_D-3,融券_今日餘額_D-4,借券_當日餘額_D-4
00685L,群益臺灣加權正2,115.06.25,115.06.30,ETF分割,"103,000","1,692,000","95,000","3,362,000","134,000","3,412,000","95,000","3,562,000","78,000","3,559,000"
00713,元大台灣高息低波,115.06.15,115.06.18,分配收益,0,"11,245,000",0,"11,245,000",0,"11,189,000",0,"11,185,000",0,"10,939,000"
00728,第一金工業30,115.06.12,115.06.17,分配收益,0,"92,000",0,"92,000",0,"92,000",0,"92,000",0,"92,000"
00907,永豐優息存股,115.06.17,115.06.23,分配收益,0,"529,000",0,"529,000",0,"529,000",0,"773,000",0,"773,000"
00918,大華優利高填息30,115.06.12,115.06.17,分配收益,0,"43,684,000",0,"38,772,000",0,"38,772,000","5,000","39,034,000","4,000","39,072,000"
00994A,主動第一金台股優,115.06.12,115.06.17,分配收益,0,"3,089,000",0,"3,089,000","1,000","3,089,000","1,000","3,093,000","2,000","3,693,000"
1101,台泥,115.06.25,115.06.30,除息,"69,000","509,232,565","73,000","503,215,565","75,000","500,726,565","74,000","495,048,565","89,000","485,881,565"
1102,亞泥,115.07.10,115.07.15,除息,"4,000","48,752,395","4,000","48,288,395","4,000","47,624,395","4,000","47,986,395","4,000","47,787,395"
1104,環泥,115.06.17,115.06.23,除息,0,"6,271,660",0,"6,229,660",0,"6,074,660",0,"6,052,660",0,"5,799,660"
1233,天仁,115.07.15,115.07.20,除息,0,"114,000",0,"114,000",0,"114,000",0,"114,000",0,"114,000"
1234,黑松,115.06.23,115.06.26,除息,0,"1,218,000",0,"1,230,000",0,"1,230,000",0,"1,251,000",0,"1,250,000"
1256,鮮活果汁-KY,115.07.03,115.07.08,除息,0,"255,000",0,"251,000",0,"283,000",0,"295,000",0,"292,000"
1301,台塑,115.06.24,115.06.29,除息,"258,000","150,219,277","276,000","149,869,277","234,000","143,485,277","238,000","136,851,277","244,000","130,040,277"
1303,南亞,115.07.02,115.07.07,除息,"4,117,000","3,866,340","3,716,000","3,581,340","3,252,000","3,836,340","2,883,000","3,836,340","3,010,000","3,805,340"
1313,聯成,115.06.15,115.06.18,除息,0,"23,906,000","1,000","24,582,000","1,000","24,761,000","2,000","25,405,000","3,000","25,366,000"
1319,東陽,115.06.15,115.06.18,除息,0,"37,894,166","10,000","37,815,166","888,000","37,995,382","1,042,000","37,836,382","577,000","37,739,382"
1326,台化,115.06.17,115.06.23,除息,"39,000","50,075,407","76,000","49,717,407","44,000","50,865,407","20,000","54,863,407","31,000","53,935,407"
1410,南染,115.06.24,115.06.29,除息,0,"132,000",0,"132,000",0,"132,000",0,"132,000",0,"132,000"
1423,利華,115.06.12,115.06.17,除息,0,"64,000",0,"61,000",0,"61,000",0,"61,000",0,"61,000"
1432,大魯閣,115.06.16,115.06.22,除息,0,"827,000",0,"889,000",0,"862,000",0,"875,000",0,"855,000"
1440,南紡,115.07.10,115.07.15,除息,"101,000","19,711,000","105,000","19,811,000","105,000","19,980,000","105,000","20,212,000","106,000","19,880,000"
1452,宏益,115.06.26,115.07.01,除息,0,"397,000",0,"397,000",0,"395,000",0,"392,000",0,"392,000"
1472,三洋實業,115.06.23,115.06.26,除息,0,"77,111",0,"77,111",0,"77,111",0,"77,111",0,"77,111"
