股票代號,股票名稱,停券起日(最後回補日),停券迄日,原因,融券_今日餘額_D0,借券_當日餘額_D0,融券_今日餘額_D-1,借券_當日餘額_D-1,融券_今日餘額_D-2,借券_當日餘額_D-2,融券_今日餘額_D-3,借券_當日餘額_D-3,融券_今日餘額_D-4,借券_當日餘額_D-4
0050,元大台灣50,115.01.16,115.01.21,分配收益,"1,196,000","151,411,000","1,287,000","149,499,000","1,543,000","147,735,000","1,546,000","145,554,000","1,627,000","137,445,000"
0056,元大高股息,115.01.16,115.01.21,分配收益,"70,000","255,757,000","60,000","257,757,000","61,000","257,740,000","70,000","256,918,000","356,000","256,575,000"
006203,元大MSCI台灣,115.01.16,115.01.21,分配收益,0,"5,000",0,"5,000",0,"5,000",0,"5,000",0,"5,000"
00701,國泰股利精選30,115.01.14,115.01.19,分配收益,0,"2,329,000",0,"2,329,000",0,"2,529,000",0,"2,529,000",0,"2,529,000"
00702,國泰標普低波高息,115.01.14,115.01.19,分配收益,0,"1,000",0,"1,000",0,"1,000",0,"1,000",0,"1,000"
00714,群益道瓊美國地產,115.01.14,115.01.19,分配收益,0,"392,000",0,"392,000",0,"392,000",0,"392,000",0,"392,000"
00717,富邦美國特別股,115.01.14,115.01.19,分配收益,0,"27,000",0,"27,000",0,"27,000",0,"27,000",0,"27,000"
00730,富邦臺灣優質高息,115.01.14,115.01.19,分配收益,0,"1,611,000",0,"1,611,000",0,"1,611,000",0,"1,611,000",0,"1,611,000"
00735,國泰臺韓科技,115.01.14,115.01.19,分配收益,0,"169,000",0,"169,000",0,"169,000",0,"169,000",0,"169,000"
00736,國泰新興市場,115.01.14,115.01.19,分配收益,0,"53,000",0,"53,000",0,"53,000",0,"53,000",0,"53,000"
00770,國泰北美科技,115.01.14,115.01.19,分配收益,0,"2,152,000",0,"1,994,000",0,"1,994,000",0,"1,994,000",0,"1,985,000"
00830,國泰費城半導體,115.01.14,115.01.19,分配收益,"311,000","19,615,000","319,000","19,732,000","335,000","20,154,000","475,000","20,221,000","1,977,000","19,920,000"
00881,國泰台灣科技龍頭,115.01.14,115.01.19,分配收益,"16,000","41,587,000","20,000","41,476,000","20,000","39,819,000","22,000","35,348,000","43,000","34,723,000"
00882,中信中國高股息,115.01.13,115.01.16,分配收益,"4,000","11,913,000","5,000","11,913,000","5,000","11,889,000","5,000","12,631,000","5,000","12,831,000"
00900,富邦特選高股息30,115.01.14,115.01.19,分配收益,"4,000","40,623,000","4,000","42,223,000","44,000","42,223,000","44,000","47,067,000","44,000","50,695,000"
00904,新光臺灣半導體30,115.01.12,115.01.15,分配收益,0,"1,326,000",0,"1,326,000","5,000","1,291,000","6,000","642,000","6,000","337,000"
00905,FT臺灣Smart,115.01.13,115.01.16,分配收益,0,"1,999,000",0,"1,969,000",0,"1,761,000",0,"1,559,000",0,"1,435,000"
00908,富邦入息REITs+,115.01.14,115.01.19,分配收益,0,"1,041,000",0,"1,041,000",0,"1,041,000",0,"1,041,000",0,"1,041,000"
00911,兆豐洲際半導體,115.01.13,115.01.16,分配收益,0,"65,000",0,"65,000",0,"65,000",0,"65,000",0,"65,000"
00912,中信臺灣智慧50,115.01.13,115.01.16,分配收益,0,"966,000",0,"966,000",0,"966,000",0,"966,000",0,"966,000"
00917,中信特選金融,115.01.13,115.01.16,分配收益,"274,000","1,978,000","96,000","1,610,000",0,"1,350,000",0,"1,176,000","183,000","937,000"
00927,群益半導體收益,115.01.13,115.01.16,分配收益,"3,000","4,421,000","6,000","3,835,000","6,000","3,809,000","6,000","3,475,000","4,000","3,175,000"
00929,復華台灣科技優息,115.01.14,115.01.19,分配收益,0,"41,381,000",0,"40,238,000",0,"40,085,000",0,"40,049,000",0,"39,244,000"
00930,永豐ESG低碳高息,115.01.14,115.01.19,分配收益,0,"2,250,000",0,"2,250,000",0,"2,250,000",0,"2,250,000",0,"2,275,000"
00934,中信成長高股息,115.01.13,115.01.16,分配收益,0,"160,000",0,"160,000",0,"160,000",0,"160,000",0,"160,000"
00936,台新永續高息中小,115.01.12,115.01.15,分配收益,0,"3,463,000",0,"3,463,000",0,"3,463,000",0,"3,463,000",0,"3,463,000"
00943,兆豐電子高息等權,115.01.13,115.01.16,分配收益,0,"689,000",0,"689,000",0,"689,000",0,"689,000",0,"689,000"
00944,野村趨勢動能高息,115.01.13,115.01.16,分配收益,0,"626,000",0,"626,000",0,"626,000",0,"626,000",0,"626,000"
00945B,凱基美國非投等債,115.01.14,115.01.19,分配收益,0,"6,625,000",0,"6,625,000",0,"6,625,000",0,"6,625,000",0,"6,625,000"
00947,台新臺灣IC設計,115.01.12,115.01.15,分配收益,0,"665,000",0,"665,000","1,000","665,000","1,000","665,000","2,000","665,000"
00952,凱基台灣AI50,115.01.13,115.01.16,分配收益,0,"372,000",0,"372,000",0,"372,000",0,"373,000",0,"373,000"
00956,中信日經高股息,115.01.13,115.01.16,分配收益,0,"616,000",0,"616,000",0,"616,000",0,"616,000",0,"616,000"
00960,野村全球航運龍頭,115.01.13,115.01.16,分配收益,0,"198,000","10,000","198,000","10,000","198,000","5,000","269,000","5,000","269,000"
00961,FT臺灣永續高息,115.01.13,115.01.16,分配收益,0,"2,453,000",0,"2,458,000",0,"2,458,000",0,"2,458,000",0,"2,458,000"
00962,台新AI優息動能,115.01.12,115.01.15,分配收益,0,"128,000",0,"128,000",0,"128,000",0,"128,000",0,"128,000"
00963,中信全球高股息,115.01.13,115.01.16,分配收益,0,"2,353,000",0,"2,353,000",0,"2,353,000",0,"2,353,000",0,"2,353,000"
00964,中信亞太高股息,115.01.13,115.01.16,分配收益,0,"430,000",0,"430,000",0,"430,000",0,"430,000",0,"430,000"
00981T,平衡凱基雙核收息,115.01.14,115.01.19,分配收益,0,"384,000",0,"384,000",0,"486,000",0,"486,000",0,"486,000"
00982D,主動富邦動態入息,115.01.14,115.01.19,分配收益,0,"314,000",0,"314,000",0,"314,000",0,"314,000",0,"314,000"
00983D,主動富邦複合收益,115.01.14,115.01.19,分配收益,0,"1,419,000",0,"1,419,000",0,"1,419,000",0,"1,419,000",0,"1,419,000"
00984A,主動安聯台灣高息,115.01.13,115.01.16,分配收益,0,"5,848,000",0,"5,848,000",0,"5,514,000",0,"4,533,000",0,"4,271,000"
1437,勤益控,115.01.16,115.01.21,除息,0,"396,000",0,"386,000",0,"386,000",0,"451,000",0,"451,000"
3189,景碩,115.01.20,115.01.23,現金增資,"1,150,000","4,661,826","959,000","4,569,826","863,000","4,633,826","986,000","4,613,826","1,030,000","4,643,826"
