股票代號,股票名稱,停券起日(最後回補日),停券迄日,原因,融券_今日餘額_D0,借券_當日餘額_D0,融券_今日餘額_D-1,借券_當日餘額_D-1,融券_今日餘額_D-2,借券_當日餘額_D-2,融券_今日餘額_D-3,借券_當日餘額_D-3,融券_今日餘額_D-4,借券_當日餘額_D-4
00939,統一台灣高息動能,115.04.27,115.04.30,分配收益,0,"6,769,000",0,"4,263,000",0,"4,276,000",0,"4,267,000",0,"4,267,000"
00940,元大台灣價值高息,115.04.30,115.05.06,分配收益,"90,000","49,951,000","92,000","39,931,000","97,000","39,931,000","95,000","44,272,000","33,000","44,921,000"
00946,群益科技高息成長,115.04.29,115.05.05,分配收益,0,"1,803,000",0,"1,803,000",0,"1,803,000",0,"1,803,000",0,"1,803,000"
00953B,群益優選非投等債,115.04.29,115.05.05,分配收益,0,"84,082,000",0,"87,964,000",0,"87,971,000",0,"88,041,000",0,"93,541,000"
00984D,主動聯博全球非投,115.04.27,115.04.30,分配收益,0,"4,223,000",0,"3,882,000",0,"3,782,000",0,"2,763,000",0,"2,763,000"
00985B,群益ESG投等債0-5,115.04.29,115.05.05,分配收益,0,"6,224,000",0,"6,224,000",0,"6,224,000",0,"6,224,000",0,"6,224,000"
1108,幸福,115.04.23,115.04.28,股東常會,0,"451,000",0,"451,000",0,"450,000",0,"450,000",0,"450,000"
1217,愛之味,115.04.20,115.04.23,股東常會,0,"5,447,000",0,"5,412,000",0,"5,774,000",0,"5,750,000",0,"5,749,000"
1217,愛之味,115.04.20,115.04.23,除息,0,"5,447,000",0,"5,412,000",0,"5,774,000",0,"5,750,000",0,"5,749,000"
1225,福懋油,115.04.20,115.04.23,股東常會,0,0,0,0,0,0,0,0,0,0
1235,興泰,115.04.23,115.04.28,股東常會,0,"24,690",0,"27,690",0,"27,690",0,"24,690",0,"20,690"
1315,達新,115.04.20,115.04.23,股東常會,0,"40,000",0,"40,000",0,"40,000",0,"40,000",0,"40,000"
1315,達新,115.04.20,115.04.23,除息,0,"40,000",0,"40,000",0,"40,000",0,"40,000",0,"40,000"
1325,恆大,115.04.20,115.04.23,股東常會,0,"1,687,000",0,"1,687,000",0,"1,690,000",0,"1,682,000","12,000","1,671,000"
1434,福懋,115.04.20,115.04.23,股東常會,0,"7,519,000",0,"7,173,000",0,"7,317,000","15,000","7,310,000",0,"7,341,000"
1475,業旺,115.04.20,115.04.23,股東常會,0,"96,000",0,"96,000",0,"96,000",0,"96,000",0,"96,000"
1531,高林股,115.04.20,115.04.23,股東常會,0,"404,000",0,"403,000",0,"403,000","1,000","398,000","1,000","398,000"
1538,正峰,115.04.23,,股東常會,0,0,0,0,0,0,0,0,0,0
1540,喬福,115.04.23,115.04.28,股東常會,0,"1,496,000",0,"1,496,000",0,"1,494,000",0,"1,494,000",0,"1,468,000"
1589,永冠-KY,115.04.23,,股東常會,0,0,0,0,0,0,0,0,0,0
1717,長興,115.04.20,115.04.23,股東常會,0,"49,954,000",0,"47,355,000","6,000","46,478,000","708,000","43,166,000","738,000","43,585,000"
1717,長興,115.04.20,115.04.23,除息,0,"49,954,000",0,"47,355,000","6,000","46,478,000","708,000","43,166,000","738,000","43,585,000"
1786,科妍,115.04.23,115.04.28,股東常會,0,"2,648,625","1,000","2,653,625","1,000","2,692,625","1,000","2,714,625","1,000","2,780,625"
1786,科妍,115.04.23,115.04.28,除息,0,"2,648,625","1,000","2,653,625","1,000","2,692,625","1,000","2,714,625","1,000","2,780,625"
1805,寶徠,115.04.20,115.04.23,股東常會,0,"172,000",0,"172,000",0,"172,000",0,"172,000",0,"172,000"
2059,川湖,115.04.23,115.04.28,股東常會,"4,000","707,730","4,000","711,730","5,000","738,730","6,000","735,730","4,000","743,730"
2105,正新,115.06.11,115.06.16,除息,"11,000","30,921,451","11,000","38,460,451","5,000","38,522,451","6,000","38,438,451","6,000","44,291,451"
2206,三陽工業,115.04.20,115.04.23,股東常會,0,"18,783,000",0,"18,621,000",0,"18,477,000",0,"18,306,000","30,000","18,222,000"
2236,百達-KY,115.04.23,115.04.28,股東常會,"21,000","613,863","21,000","608,863","22,000","605,863","32,000","605,863","43,000","606,863"
2250,IKKA-KY,115.04.20,115.04.23,股東常會,0,"605,414",0,"605,414",0,"605,414",0,"608,414",0,"608,414"
2313,華通,115.05.27,115.06.01,除息,"982,000","27,157,000","437,000","27,162,000","432,000","26,226,000","593,000","24,615,000","551,000","25,150,000"
2406,國碩,115.04.20,115.04.23,股東常會,0,"14,906,465",0,"14,836,465","71,000","15,535,465","211,000","15,473,465","954,000","15,411,465"
2440,太空梭,115.04.20,115.04.23,股東常會,0,"41,000",0,"37,000",0,"13,000",0,"4,000",0,"3,000"
2450,神腦,115.06.11,115.06.16,除息,0,"473,000",0,"473,000",0,"473,000",0,"473,000",0,"473,000"
2466,冠西電,115.04.20,115.04.23,股東常會,0,0,0,0,"1,000",0,"7,000",0,"32,000",0
2477,美隆電,115.04.20,115.04.23,股東常會,0,"738,000",0,"757,000",0,"876,000",0,"875,000",0,"875,000"
2477,美隆電,115.04.20,115.04.23,除息,0,"738,000",0,"757,000",0,"876,000",0,"875,000",0,"875,000"
2514,龍邦,115.04.20,115.04.23,股東常會,0,"533,000",0,"533,000",0,"533,000",0,"533,000",0,"533,000"
2524,京城,115.04.20,115.04.23,股東常會,0,"2,083,000",0,"2,082,000",0,"2,107,000","6,000","2,110,000","11,000","2,108,000"
2530,華建,115.04.20,115.04.23,股東常會,0,"18,168,000",0,"18,110,000",0,"18,104,000",0,"18,101,000",0,"18,052,000"
2540,愛山林,115.04.23,115.04.28,股東常會,"68,000","15,471,932","69,000","15,471,932","29,000","15,541,932","38,000","15,681,932","29,000","16,054,932"
2706,第一店,115.04.23,115.04.28,股東常會,0,"342,000",0,"342,000",0,"342,000",0,"342,000",0,"342,000"
2929,淘帝-KY,115.04.23,115.04.28,股東常會,0,"1,032,000",0,"1,032,000",0,"1,032,000",0,"1,032,000",0,"1,035,000"
3011,今皓,115.04.23,115.04.28,股東常會,0,"3,664,000",0,"3,663,000",0,"3,667,000",0,"3,599,000","1,000","3,613,000"
3025,星通,115.04.20,115.04.23,股東常會,0,"1,380,000",0,"1,425,000",0,"1,421,000","7,000","1,398,000","7,000","1,417,000"
3041,揚智,115.04.23,115.04.28,股東常會,"22,000","3,002,000","7,000","2,738,000","15,000","2,588,000","20,000","2,560,000","19,000","2,559,000"
3057,喬鼎,115.04.23,,股東常會,0,0,0,0,0,0,0,0,0,0
3413,京鼎,115.05.21,115.05.26,除息,"31,000","7,527,000","27,000","7,734,000","30,000","7,855,000","23,000","7,925,000","6,000","8,089,000"
3447,展達,115.06.15,115.06.18,除息,0,"589,000",0,"589,000","1,000","635,000",0,"627,000",0,"638,000"
3645,達邁,115.04.20,115.04.23,股東常會,0,"4,754,000",0,"4,650,000","112,000","4,989,000","186,000","4,724,000","256,000","4,419,000"
