股票代號,股票名稱,停券起日(最後回補日),停券迄日,原因,融券_今日餘額_D0,借券_當日餘額_D0,融券_今日餘額_D-1,借券_當日餘額_D-1,融券_今日餘額_D-2,借券_當日餘額_D-2,融券_今日餘額_D-3,借券_當日餘額_D-3,融券_今日餘額_D-4,借券_當日餘額_D-4
00400A,主動國泰動能高息,115.09.01,115.09.04,分配收益,0,"23,846,000","11,000","23,846,000","25,000","23,846,000","24,000","23,846,000","25,000","23,846,000"
00401A,主動摩根台灣鑫收,115.09.08,115.09.11,分配收益,0,"3,082,000",0,"3,082,000",0,"3,082,000",0,"3,082,000",0,"3,082,000"
0053,元大電子,115.09.01,115.09.04,受益人大會,0,"96,000",0,"96,000",0,"96,000",0,"96,000",0,"96,000"
00918,大華優利高填息30,115.09.14,115.09.17,分配收益,"13,000","18,338,000","12,000","10,236,000","12,000","8,858,000","12,000","7,804,000","12,000","7,804,000"
00919,群益台灣精選高息,115.09.10,115.09.15,分配收益,"109,000","144,960,000","145,000","141,971,000","150,000","147,971,000","153,000","150,971,000","151,000","150,971,000"
00921,兆豐龍頭等權重,115.09.10,115.09.15,分配收益,0,"139,000",0,"139,000",0,"139,000",0,"139,000",0,"139,000"
00935,野村臺灣新科技50,115.09.10,115.09.15,分配收益,"132,000","8,270,000","173,000","7,320,000","160,000","7,330,000","139,000","7,332,000","136,000","9,152,000"
00940,元大台灣價值高息,115.09.02,115.09.07,分配收益,0,"12,691,000",0,"12,689,000",0,"12,687,000",0,"12,680,000",0,"12,669,000"
00943,兆豐電子高息等權,115.09.10,115.09.15,分配收益,0,"422,000",0,"422,000",0,"422,000",0,"422,000",0,"422,000"
00944,野村趨勢動能高息,115.09.10,115.09.15,分配收益,0,"457,000",0,"457,000",0,"457,000",0,"457,000",0,"457,000"
00972,野村日本動能高息,115.09.10,115.09.15,分配收益,0,"103,000",0,"103,000",0,"103,000",0,"103,000",0,"103,000"
00999A,主動野村臺灣高息,115.09.10,115.09.15,分配收益,"15,000","4,498,000","4,000","4,498,000","6,000","4,498,000","14,000","4,498,000","3,000","4,498,000"
1203,味王,115.08.28,115.09.02,除息,0,"48,000",0,"48,000",0,"49,000",0,"49,000",0,"49,000"
1438,三地開發,115.09.03,115.09.08,除權息,0,"177,000",0,"177,000",0,"188,000",0,"188,000",0,"188,000"
1466,聚隆,115.09.01,115.09.04,除息,"2,000","831,000","2,000","901,000","4,000","901,000","4,000","923,000","4,000","963,000"
1517,利奇,115.09.10,115.09.15,除息,"3,000","1,557,000","3,000","1,580,000","3,000","1,810,000","3,000","2,408,000","3,000","2,546,000"
1808,潤隆,115.09.17,115.09.22,除息,"4,000","11,987,000","3,000","11,839,000","3,000","11,684,000","2,000","11,595,000","20,000","11,564,000"
2062,橋椿,115.09.04,115.09.09,除息,"2,000","861,402","1,000","861,402","1,000","860,402","1,000","860,402","1,000","860,402"
2109,華豐,115.09.21,115.09.24,除息,0,"555,000",0,"560,000",0,"560,000",0,"560,000",0,"559,000"
2321,東訊,115.09.04,,減資,0,0,0,0,0,0,0,0,0,0
2379,瑞昱,115.09.02,115.09.07,除息,"10,000","37,244,204","9,000","37,254,204","13,000","37,928,204","15,000","37,800,204","24,000","37,828,975"
2442,新美齊,115.09.02,115.09.07,除權息,"3,000","11,447,284","3,000","11,612,284","4,000","11,489,284","4,000","11,448,899","4,000","11,434,899"
2530,華建,115.09.08,115.09.11,除息,"18,000","20,624,000","9,000","20,683,000","8,000","21,660,000","8,000","21,599,000","9,000","21,590,000"
2542,興富發,115.09.17,115.09.22,除息,"15,000","106,836,466","11,000","107,916,466","14,000","107,192,466","16,000","107,061,466","16,000","107,471,466"
2614,東森,115.09.30,115.10.05,除權息,0,"2,742,010",0,"2,732,010",0,"2,834,010","10,000","2,831,010","10,000","2,894,010"
2706,第一店,115.09.02,115.09.07,除息,0,"299,000",0,"301,000",0,"301,000",0,"301,000",0,"306,000"
3059,華晶科,115.09.03,115.09.08,除息,"22,000","16,930,000","22,000","16,865,000","22,000","17,368,000","24,000","17,603,000","25,000","17,518,000"
3312,弘憶股,115.09.02,115.09.07,除息,"6,000","6,557,173","15,000","6,569,173","16,000","6,553,173","17,000","6,552,173","19,000","6,578,173"
3356,奇偶,115.09.04,115.09.09,減資,"2,000","525,000","8,000","525,000","8,000","527,000","8,000","527,000","8,000","527,000"
3591,艾笛森,115.09.04,115.09.09,減資,"23,000","979,000","33,000","979,000","33,000","1,007,000","33,000","1,157,000","33,000","1,157,000"
3622,洋華,115.09.02,115.09.07,除息,"1,000","3,071,000","1,000","3,082,000","1,000","3,071,000","1,000","3,027,000","1,000","3,008,000"
3661,世芯-KY,115.08.28,115.09.02,除息,0,"341,461",0,"341,461","1,000","569,461","14,000","603,461","30,000","583,461"
3706,神達,115.09.03,115.09.08,除權息,"151,000","80,702,500","121,000","80,692,500","122,000","85,918,500","118,000","85,907,500","119,000","89,178,500"
4552,力達-KY,115.10.21,115.10.27,除息,"12,000","608,000","12,000","608,000","12,000","608,000","12,000","608,000","12,000","608,000"
4912,聯德控股-KY,115.09.04,115.09.09,除息,"1,000","657,813","1,000","661,813","1,000","764,813","2,000","762,813","1,000","774,142"
