股票代號,股票名稱,停券起日(最後回補日),停券迄日,原因,融券_今日餘額_D0,借券_當日餘額_D0,融券_今日餘額_D-1,借券_當日餘額_D-1,融券_今日餘額_D-2,借券_當日餘額_D-2,融券_今日餘額_D-3,借券_當日餘額_D-3,融券_今日餘額_D-4,借券_當日餘額_D-4
00406A,主動中信台灣收益,115.08.27,115.09.01,分配收益,"83,000","12,948,000","89,000","11,016,000","103,000","10,279,000","93,000","10,279,000","54,000","9,919,000"
0053,元大電子,115.09.01,115.09.04,受益人大會,0,"57,000",0,"57,000",0,"57,000",0,"57,000",0,"57,000"
00771,元大US高息特別股,115.08.17,115.08.20,分配收益,0,"50,000",0,"50,000",0,"50,000",0,"50,000",0,"50,000"
00850,元大臺灣ESG永續,115.08.17,115.08.20,分配收益,0,"1,595,000",0,"1,598,000",0,"1,598,000",0,"1,598,000",0,"1,598,000"
00907,永豐優息存股,115.08.19,115.08.24,分配收益,0,"732,000",0,"732,000",0,"732,000",0,"630,000",0,"596,000"
00939,統一台灣高息動能,115.08.26,115.08.31,分配收益,0,"2,546,000",0,"2,382,000",0,"2,354,000",0,"2,162,000",0,"2,027,000"
00946,群益科技高息成長,115.08.27,115.09.01,分配收益,0,"1,410,000",0,"1,410,000",0,"1,410,000",0,"1,410,000",0,"1,410,000"
00953B,群益優選非投等債,115.08.27,115.09.01,分配收益,0,"86,308,000",0,"85,325,000",0,"85,325,000","217,000","84,865,000","217,000","81,821,000"
00984D,主動聯博全球非投,115.08.26,115.08.31,分配收益,0,"32,691,000",0,"32,596,000",0,"32,596,000",0,"25,871,000",0,"19,545,000"
00985B,群益ESG投等債0-5,115.08.27,115.09.01,分配收益,0,"6,394,000",0,"6,394,000",0,"6,025,000",0,"6,025,000",0,"5,725,000"
1203,味王,115.08.28,115.09.02,除息,0,"49,000",0,"49,000",0,"49,000",0,"70,000",0,"92,000"
1315,達新,115.08.21,115.08.26,除息,0,"45,000",0,"44,000",0,"44,000",0,"49,000",0,"53,000"
1339,昭輝,115.08.21,115.08.26,除息,0,"251,000",0,"266,000",0,"274,000",0,"281,000",0,"281,000"
1409,新纖,115.08.21,115.08.26,除息,"48,000","63,924,000","59,000","63,498,000","66,000","63,270,000","106,000","61,198,000","74,000","60,831,000"
1453,大將,115.08.24,115.08.27,除權,"1,000","219,480","1,000","219,480","3,000","219,480","1,000","221,480","1,000","221,480"
1454,台富,115.08.18,115.08.21,除息,0,"106,000",0,"106,000",0,"106,000",0,"109,000",0,"109,000"
1531,高林股,115.08.25,115.08.28,除息,"4,000","242,000","4,000","242,000","4,000","242,000","4,000","243,000","4,000","243,000"
1563,巧新,115.08.21,115.08.26,減資,"2,000","8,000","3,000","672,000","2,000","766,000","2,000","766,000","2,000","766,000"
1583,程泰,115.08.20,115.08.25,除權息,0,"107,000",0,"107,000",0,"107,000",0,"112,000",0,"112,000"
1709,和益,115.08.24,115.08.27,除息,"33,000","1,840,000","37,000","1,938,000","57,000","2,001,000","93,000","2,179,000","34,000","2,246,000"
1722,台肥,115.08.19,115.08.24,除息,0,"24,658,000",0,"24,398,000",0,"24,289,000","1,000","24,226,000","1,000","23,582,000"
1732,毛寶,115.08.26,115.08.31,除息,"32,000","469,000","32,000","476,000","32,000","476,000","29,000","622,000","29,000","622,000"
1734,杏輝,115.08.21,115.08.26,除權,0,"659,390",0,"659,390",0,"659,390",0,"668,390",0,"666,390"
1737,臺鹽,115.08.18,115.08.21,除息,0,"977,000",0,"980,000",0,"987,000",0,"989,000",0,"976,000"
1783,和康生,115.08.26,115.08.31,除息,0,"302,000",0,"302,000",0,"302,000",0,"300,000",0,"300,000"
1795,美時,115.08.25,115.08.28,除權息,"6,000","15,015,000","7,000","15,353,000","11,000","15,337,000","8,000","15,656,000","8,000","15,569,000"
1808,潤隆,115.09.17,115.09.22,除息,"2,000","12,528,000","2,000","12,443,000","2,000","13,728,000","1,000","13,740,000","1,000","13,743,000"
2012,春雨,115.08.19,115.08.24,除息,0,"156,000",0,"156,000",0,"167,000",0,"205,000",0,"205,000"
2059,川湖,115.08.21,115.08.26,除息,"6,000","476,118","6,000","458,118","10,000","398,118","10,000","400,118","13,000","401,118"
2101,南港,115.08.24,115.08.27,除息,"7,000","13,952,000","5,000","14,246,000","4,000","14,337,000","8,000","14,211,000","3,000","13,508,000"
2109,華豐,115.09.21,115.09.24,除息,0,"559,000",0,"559,000",0,"559,000",0,"559,000",0,"558,000"
2201,裕隆,115.08.19,115.08.24,除息,0,"54,096,280",0,"54,164,280","3,000","54,374,280","8,000","55,128,280","9,000","55,038,280"
2250,IKKA-KY,115.08.24,115.08.27,除息,"2,000","641,728","2,000","641,728","2,000","644,728","2,000","726,728","2,000","726,728"
2364,倫飛,115.08.24,115.08.27,除權息,"5,000","298,800","14,000","398,800","4,000","400,800","7,000","457,800","4,000","456,800"
2383,台光電,115.08.24,115.08.27,除息,"27,000","607,935","41,000","623,935","42,000","705,935","40,000","691,935","37,000","722,935"
2413,環科,115.08.18,115.08.21,除息,0,"1,502,000","1,000","1,518,000","8,000","1,518,000","15,000","1,708,000","24,000","1,737,000"
2415,錩新,115.08.21,115.08.26,除權息,0,"1,121,000",0,"1,131,000",0,"1,133,000",0,"1,148,000",0,"1,207,000"
2420,新巨,115.08.20,115.08.25,除息,0,"570,000",0,"575,000",0,"742,000",0,"1,247,000",0,"1,247,000"
2428,興勤,115.08.21,115.08.26,除息,"11,000","2,116,000","10,000","2,039,000","11,000","1,945,000","12,000","1,720,000","11,000","1,590,000"
2439,美律,115.08.21,115.08.26,除息,"23,000","22,626,517","27,000","22,360,517","8,000","22,494,517","7,000","22,379,517","7,000","22,369,517"
2441,超豐,115.08.21,115.08.26,除息,"14,000","13,260,000","17,000","13,163,000","87,000","14,303,000","93,000","14,713,000","225,000","14,807,000"
2458,義隆,115.08.17,115.08.20,除息,0,"25,026,514",0,"24,197,514",0,"23,190,514","16,000","22,930,514","16,000","22,536,514"
2468,華經,115.08.18,115.08.21,除息,0,"1,666,000",0,"1,729,000","2,000","1,735,000","1,000","1,766,000","1,000","1,766,000"
2484,希華,115.08.18,115.08.21,除息,0,"8,030,000","10,000","8,923,000","143,000","8,957,000","327,000","10,170,000","181,000","11,036,000"
2527,宏璟,115.08.18,115.08.21,除息,0,"2,286,000",0,"2,255,000","4,000","2,233,000","4,000","2,213,000","5,000","2,094,000"
2542,興富發,115.09.17,115.09.22,除息,"116,000","119,525,466","139,000","121,650,466","193,000","122,211,466","188,000","122,545,466","216,000","122,376,466"
2614,東森,115.09.30,115.10.05,除權息,"4,000","3,137,010","1,000","3,180,010","1,000","3,181,010","1,000","3,239,010",0,"3,184,010"
2701,萬企,115.08.26,115.08.31,除息,0,"168,000",0,"168,000",0,"168,000",0,"170,000",0,"170,000"
2706,第一店,115.09.02,115.09.07,除息,0,"306,000",0,"306,000",0,"392,000",0,"392,000",0,"392,000"
2753,八方雲集,115.08.20,115.08.25,除權,"2,000","689,000","2,000","686,000","2,000","770,000","2,000","775,000","2,000","770,000"
2845,遠東銀,115.08.27,115.09.01,除權息,"25,000","74,666,314","24,000","77,421,414","24,000","78,414,414","25,000","78,124,414","25,000","78,218,414"
2889,國票金,115.08.26,115.08.31,除權息,"4,000","41,821,694","4,000","41,650,694","4,000","42,925,694","4,000","45,124,694","3,000","45,539,347"
2901,欣欣,115.08.21,115.08.26,除息,0,"48,000",0,"48,000",0,"48,000",0,"48,000",0,"48,000"
2905,三商,115.08.25,115.08.28,除息,"3,000","2,035,060","5,000","2,252,060","6,000","2,337,060","4,000","2,298,060","3,000","2,297,060"
3013,晟銘電,115.08.27,115.09.01,除權,"108,000","12,670,908","43,000","12,732,273","45,000","12,758,273","44,000","12,861,985","46,000","12,959,985"
